recording_id	song_id	relationship_type	source_id	confidence	review_status
REC003064	SONG002259	exact_title	SRC0003	high	approved
REC003065	SONG002260	exact_title	SRC0003	high	approved
REC003066	SONG002260	exact_title	SRC0003	high	approved
REC003067	SONG002260	exact_title	SRC0003	high	approved
REC003068	SONG002261	exact_title	SRC0003	high	approved
REC003069	SONG002261	exact_title	SRC0003	high	approved
REC003070	SONG002262	exact_title	SRC0003	high	approved
REC003071	SONG002263	exact_title	SRC0003	high	approved
REC003072	SONG002264	exact_title	SRC0003	high	approved
REC003073	SONG002265	exact_title	SRC0003	high	approved
REC003074	SONG002266	exact_title	SRC0003	high	approved
REC003075	SONG002267	exact_title	SRC0003	high	approved
REC003076	SONG002268	exact_title	SRC0003	high	approved
REC003077	SONG002268	exact_title	SRC0003	high	approved
REC003078	SONG002268	exact_title	SRC0003	high	approved
REC003079	SONG002268	exact_title	SRC0003	high	approved
REC003080	SONG002269	exact_title	SRC0003	high	approved
REC003081	SONG002269	exact_title	SRC0003	high	approved
REC003082	SONG002270	exact_title	SRC0003	high	approved
REC003083	SONG002270	exact_title	SRC0003	high	approved
REC003084	SONG002271	exact_title	SRC0003	high	approved
REC003085	SONG002272	exact_title	SRC0003	high	approved
REC003086	SONG002273	exact_title	SRC0003	high	approved
REC003087	SONG002274	exact_title	SRC0003	high	approved
REC003088	SONG002275	exact_title	SRC0003	high	approved
REC003089	SONG002276	exact_title	SRC0003	high	approved
REC003090	SONG002277	exact_title	SRC0003	high	approved
REC003091	SONG002278	exact_title	SRC0003	high	approved
REC003092	SONG002279	exact_title	SRC0003	high	approved
REC003093	SONG002279	exact_title	SRC0003	high	approved
REC003094	SONG002280	exact_title	SRC0003	high	approved
REC003095	SONG002280	exact_title	SRC0003	high	approved
REC003096	SONG002280	exact_title	SRC0003	high	approved
REC003097	SONG002280	exact_title	SRC0003	high	approved
REC003098	SONG002281	exact_title	SRC0003	high	approved
REC003099	SONG002281	exact_title	SRC0003	high	approved
REC003100	SONG002282	exact_title	SRC0003	high	approved
REC003101	SONG002283	exact_title	SRC0003	high	approved
REC003102	SONG002283	exact_title	SRC0003	high	approved
REC003103	SONG002283	exact_title	SRC0003	high	approved
REC003104	SONG002284	exact_title	SRC0003	high	approved
REC003105	SONG002284	exact_title	SRC0003	high	approved
REC003106	SONG002285	exact_title	SRC0003	high	approved
REC003107	SONG002286	exact_title	SRC0003	high	approved
REC003108	SONG002287	exact_title	SRC0003	high	approved
REC003109	SONG002288	exact_title	SRC0003	high	approved
REC003110	SONG002289	exact_title	SRC0003	high	approved
REC003111	SONG002290	exact_title	SRC0003	high	approved
REC003112	SONG002290	exact_title	SRC0003	high	approved
REC003113	SONG002290	exact_title	SRC0003	high	approved
REC003114	SONG002290	exact_title	SRC0003	high	approved
REC003115	SONG002290	exact_title	SRC0003	high	approved
REC003116	SONG002291	exact_title	SRC0003	high	approved
REC003117	SONG002291	exact_title	SRC0003	high	approved
REC003118	SONG002292	exact_title	SRC0003	high	approved
REC003119	SONG002293	exact_title	SRC0003	high	approved
REC003120	SONG002294	exact_title	SRC0003	high	approved
REC003121	SONG002295	exact_title	SRC0003	high	approved
REC003122	SONG002296	exact_title	SRC0003	high	approved
REC003123	SONG002297	exact_title	SRC0003	high	approved
REC003124	SONG002298	exact_title	SRC0003	high	approved
REC003125	SONG002298	exact_title	SRC0003	high	approved
REC003126	SONG002299	exact_title	SRC0003	high	approved
REC003127	SONG002300	exact_title	SRC0003	high	approved
REC003128	SONG002300	exact_title	SRC0003	high	approved
REC003129	SONG002301	exact_title	SRC0003	high	approved
REC003130	SONG002302	exact_title	SRC0003	high	approved
REC003131	SONG002303	exact_title	SRC0003	high	approved
REC003132	SONG002304	exact_title	SRC0003	high	approved
REC003133	SONG002305	exact_title	SRC0003	high	approved
REC003134	SONG002306	exact_title	SRC0003	high	approved
REC003135	SONG002307	exact_title	SRC0003	high	approved
REC003136	SONG002308	exact_title	SRC0003	high	approved
REC003137	SONG002309	exact_title	SRC0003	high	approved
REC003138	SONG002310	exact_title	SRC0003	high	approved
REC003139	SONG002311	exact_title	SRC0003	high	approved
REC003140	SONG002312	exact_title	SRC0003	high	approved
REC003141	SONG002313	exact_title	SRC0003	high	approved
REC003142	SONG002314	exact_title	SRC0003	high	approved
REC003143	SONG002314	exact_title	SRC0003	high	approved
REC003144	SONG002314	exact_title	SRC0003	high	approved
REC003145	SONG002314	exact_title	SRC0003	high	approved
REC003146	SONG002314	exact_title	SRC0003	high	approved
REC003147	SONG002314	exact_title	SRC0003	high	approved
REC003148	SONG002314	exact_title	SRC0003	high	approved
REC003149	SONG002315	exact_title	SRC0003	high	approved
REC003150	SONG002316	exact_title	SRC0003	high	approved
REC003151	SONG002317	exact_title	SRC0003	high	approved
REC003152	SONG002318	exact_title	SRC0003	high	approved
REC003153	SONG002319	exact_title	SRC0003	high	approved
REC003154	SONG002320	exact_title	SRC0003	high	approved
REC003155	SONG002321	exact_title	SRC0003	high	approved
REC003156	SONG002321	exact_title	SRC0003	high	approved
REC003157	SONG002322	exact_title	SRC0003	high	approved
REC003158	SONG002323	exact_title	SRC0003	high	approved
REC003159	SONG002324	exact_title	SRC0003	high	approved
REC003160	SONG002325	exact_title	SRC0003	high	approved
REC003161	SONG002326	exact_title	SRC0003	high	approved
REC003162	SONG002327	exact_title	SRC0003	high	approved
REC003163	SONG002328	exact_title	SRC0003	high	approved
REC003164	SONG002328	exact_title	SRC0003	high	approved
REC003165	SONG002329	exact_title	SRC0003	high	approved
REC003166	SONG002329	exact_title	SRC0003	high	approved
REC003167	SONG002330	exact_title	SRC0003	high	approved
REC003168	SONG002331	exact_title	SRC0003	high	approved
REC003169	SONG002332	exact_title	SRC0003	high	approved
REC003170	SONG002333	exact_title	SRC0003	high	approved
REC003171	SONG002334	exact_title	SRC0003	high	approved
REC003172	SONG002335	exact_title	SRC0003	high	approved
REC003173	SONG002336	exact_title	SRC0003	high	approved
REC003174	SONG002337	exact_title	SRC0003	high	approved
REC003175	SONG002338	exact_title	SRC0003	high	approved
REC003176	SONG002338	exact_title	SRC0003	high	approved
REC003177	SONG002339	exact_title	SRC0003	high	approved
REC003178	SONG002340	exact_title	SRC0003	high	approved
REC003179	SONG002340	exact_title	SRC0003	high	approved
REC003180	SONG002340	exact_title	SRC0003	high	approved
REC003181	SONG002341	exact_title	SRC0003	high	approved
REC003182	SONG002342	exact_title	SRC0003	high	approved
REC003183	SONG002343	exact_title	SRC0003	high	approved
REC003184	SONG002343	exact_title	SRC0003	high	approved
REC003185	SONG002343	exact_title	SRC0003	high	approved
REC003186	SONG002344	exact_title	SRC0003	high	approved
REC003187	SONG002345	exact_title	SRC0003	high	approved
REC003188	SONG002346	exact_title	SRC0003	high	approved
REC003189	SONG002347	exact_title	SRC0003	high	approved
REC003190	SONG002348	exact_title	SRC0003	high	approved
REC003191	SONG002349	exact_title	SRC0003	high	approved
REC003192	SONG002350	exact_title	SRC0003	high	approved
REC003193	SONG002351	exact_title	SRC0003	high	approved
REC003194	SONG002351	exact_title	SRC0003	high	approved
REC003195	SONG002352	exact_title	SRC0003	high	approved
REC003196	SONG002353	exact_title	SRC0003	high	approved
REC003197	SONG002354	exact_title	SRC0003	high	approved
REC003198	SONG002355	exact_title	SRC0003	high	approved
REC003199	SONG002356	exact_title	SRC0003	high	approved
REC003200	SONG002357	exact_title	SRC0003	high	approved
REC003201	SONG002358	exact_title	SRC0003	high	approved
REC003202	SONG002359	exact_title	SRC0003	high	approved
REC003203	SONG002360	exact_title	SRC0003	high	approved
REC003204	SONG002361	exact_title	SRC0003	high	approved
REC003205	SONG002362	exact_title	SRC0003	high	approved
REC003206	SONG002363	exact_title	SRC0003	high	approved
REC003207	SONG002364	exact_title	SRC0003	high	approved
REC003208	SONG002365	exact_title	SRC0003	high	approved
REC003209	SONG002366	exact_title	SRC0003	high	approved
REC003210	SONG002367	exact_title	SRC0003	high	approved
REC003211	SONG002368	exact_title	SRC0003	high	approved
REC003212	SONG002368	exact_title	SRC0003	high	approved
REC003213	SONG002369	exact_title	SRC0003	high	approved
REC003214	SONG002370	exact_title	SRC0003	high	approved
REC003215	SONG002371	exact_title	SRC0003	high	approved
REC003216	SONG002372	exact_title	SRC0003	high	approved
REC003217	SONG002373	exact_title	SRC0003	high	approved
REC003218	SONG002374	exact_title	SRC0003	high	approved
REC003219	SONG002375	exact_title	SRC0003	high	approved
REC003220	SONG002376	exact_title	SRC0003	high	approved
REC003221	SONG002377	exact_title	SRC0003	high	approved
REC003222	SONG002377	exact_title	SRC0003	high	approved
REC003223	SONG002377	exact_title	SRC0003	high	approved
REC003224	SONG002377	exact_title	SRC0003	high	approved
REC003225	SONG002378	exact_title	SRC0003	high	approved
REC003226	SONG002379	exact_title	SRC0003	high	approved
REC003227	SONG002380	exact_title	SRC0003	high	approved
REC003228	SONG002380	exact_title	SRC0003	high	approved
REC003229	SONG002381	exact_title	SRC0003	high	approved
REC003230	SONG002382	exact_title	SRC0003	high	approved
REC003231	SONG002383	exact_title	SRC0003	high	approved
REC003232	SONG002384	exact_title	SRC0003	high	approved
REC003233	SONG002385	exact_title	SRC0003	high	approved
REC003234	SONG002386	exact_title	SRC0003	high	approved
REC003235	SONG002387	exact_title	SRC0003	high	approved
REC003236	SONG002388	exact_title	SRC0003	high	approved
REC003237	SONG002388	exact_title	SRC0003	high	approved
REC003238	SONG002388	exact_title	SRC0003	high	approved
REC003239	SONG002389	exact_title	SRC0003	high	approved
REC003240	SONG002390	exact_title	SRC0003	high	approved
REC003241	SONG002391	exact_title	SRC0003	high	approved
REC003242	SONG002392	exact_title	SRC0003	high	approved
REC003243	SONG002393	exact_title	SRC0003	high	approved
REC003244	SONG002394	exact_title	SRC0003	high	approved
REC003245	SONG002395	exact_title	SRC0003	high	approved
REC003246	SONG002396	exact_title	SRC0003	high	approved
REC003247	SONG002396	exact_title	SRC0003	high	approved
REC003248	SONG002397	exact_title	SRC0003	high	approved
REC003249	SONG002398	exact_title	SRC0003	high	approved
REC003250	SONG002399	exact_title	SRC0003	high	approved
REC003251	SONG002399	exact_title	SRC0003	high	approved
REC003252	SONG002400	exact_title	SRC0003	high	approved
REC003253	SONG002400	exact_title	SRC0003	high	approved
REC003254	SONG002401	exact_title	SRC0003	high	approved
REC003255	SONG002402	exact_title	SRC0003	high	approved
REC003256	SONG002403	exact_title	SRC0003	high	approved
REC003257	SONG002404	exact_title	SRC0003	high	approved
REC003258	SONG002405	exact_title	SRC0003	high	approved
REC003259	SONG002405	exact_title	SRC0003	high	approved
REC003260	SONG002405	exact_title	SRC0003	high	approved
REC003261	SONG002406	exact_title	SRC0003	high	approved
REC003262	SONG002407	exact_title	SRC0003	high	approved
REC003263	SONG002408	exact_title	SRC0003	high	approved
REC003264	SONG002408	exact_title	SRC0003	high	approved
REC003265	SONG002409	exact_title	SRC0003	high	approved
REC003266	SONG002410	exact_title	SRC0003	high	approved
REC003267	SONG002411	exact_title	SRC0003	high	approved
REC003268	SONG002411	exact_title	SRC0003	high	approved
REC003269	SONG002412	exact_title	SRC0003	high	approved
REC003270	SONG002413	exact_title	SRC0003	high	approved
REC003271	SONG002414	exact_title	SRC0003	high	approved
REC003272	SONG002415	exact_title	SRC0003	high	approved
REC003273	SONG002416	exact_title	SRC0003	high	approved
REC003274	SONG002416	exact_title	SRC0003	high	approved
REC003275	SONG002417	exact_title	SRC0003	high	approved
REC003276	SONG002418	exact_title	SRC0003	high	approved
REC003277	SONG002418	exact_title	SRC0003	high	approved
REC003278	SONG002419	exact_title	SRC0003	high	approved
REC003279	SONG002420	exact_title	SRC0003	high	approved
REC003280	SONG002421	exact_title	SRC0003	high	approved
REC003281	SONG002422	exact_title	SRC0003	high	approved
REC003282	SONG002423	exact_title	SRC0003	high	approved
REC003283	SONG002424	exact_title	SRC0003	high	approved
REC003284	SONG002425	exact_title	SRC0003	high	approved
REC003285	SONG002426	exact_title	SRC0003	high	approved
REC003286	SONG002427	exact_title	SRC0003	high	approved
REC003287	SONG002428	exact_title	SRC0003	high	approved
REC003288	SONG002429	exact_title	SRC0003	high	approved
REC003289	SONG002430	exact_title	SRC0003	high	approved
REC003290	SONG002430	exact_title	SRC0003	high	approved
REC003291	SONG002431	exact_title	SRC0003	high	approved
REC003292	SONG002432	exact_title	SRC0003	high	approved
REC003293	SONG002433	exact_title	SRC0003	high	approved
REC003294	SONG002434	exact_title	SRC0003	high	approved
REC003295	SONG002435	exact_title	SRC0003	high	approved
REC003296	SONG002436	exact_title	SRC0003	high	approved
REC003297	SONG002437	exact_title	SRC0003	high	approved
REC003298	SONG002438	exact_title	SRC0003	high	approved
REC003299	SONG002439	exact_title	SRC0003	high	approved
REC003300	SONG002440	exact_title	SRC0003	high	approved
REC003301	SONG002441	exact_title	SRC0003	high	approved
REC003302	SONG002442	exact_title	SRC0003	high	approved
REC003303	SONG002442	exact_title	SRC0003	high	approved
REC003304	SONG002443	exact_title	SRC0003	high	approved
REC003305	SONG002444	exact_title	SRC0003	high	approved
REC003306	SONG002445	exact_title	SRC0003	high	approved
REC003307	SONG002446	exact_title	SRC0003	high	approved
REC003308	SONG002447	exact_title	SRC0003	high	approved
REC003309	SONG002448	exact_title	SRC0003	high	approved
REC003310	SONG002449	exact_title	SRC0003	high	approved
REC003311	SONG002450	exact_title	SRC0003	high	approved
REC003312	SONG002451	exact_title	SRC0003	high	approved
REC003313	SONG002452	exact_title	SRC0003	high	approved
REC003314	SONG002453	exact_title	SRC0003	high	approved
REC003315	SONG002454	exact_title	SRC0003	high	approved
REC003316	SONG002454	exact_title	SRC0003	high	approved
REC003317	SONG002455	exact_title	SRC0003	high	approved
REC003318	SONG002456	exact_title	SRC0003	high	approved
REC003319	SONG002456	exact_title	SRC0003	high	approved
REC003320	SONG002457	exact_title	SRC0003	high	approved
REC003321	SONG002458	exact_title	SRC0003	high	approved
REC003322	SONG002459	exact_title	SRC0003	high	approved
REC003323	SONG002460	exact_title	SRC0003	high	approved
REC003324	SONG002461	exact_title	SRC0003	high	approved
REC003325	SONG002462	exact_title	SRC0003	high	approved
REC003326	SONG002462	exact_title	SRC0003	high	approved
REC003327	SONG002463	exact_title	SRC0003	high	approved
REC003328	SONG002464	exact_title	SRC0003	high	approved
REC003329	SONG002465	exact_title	SRC0003	high	approved
REC003330	SONG002466	exact_title	SRC0003	high	approved
REC003331	SONG002467	exact_title	SRC0003	high	approved
REC003332	SONG002468	exact_title	SRC0003	high	approved
REC003333	SONG002469	exact_title	SRC0003	high	approved
REC003334	SONG002470	exact_title	SRC0003	high	approved
REC003335	SONG002471	exact_title	SRC0003	high	approved
REC003336	SONG002472	exact_title	SRC0003	high	approved
REC003337	SONG002473	exact_title	SRC0003	high	approved
REC003338	SONG002474	exact_title	SRC0003	high	approved
REC003339	SONG002474	exact_title	SRC0003	high	approved
REC003340	SONG002474	exact_title	SRC0003	high	approved
REC003341	SONG002475	exact_title	SRC0003	high	approved
REC003342	SONG002476	exact_title	SRC0003	high	approved
REC003343	SONG002477	exact_title	SRC0003	high	approved
REC003344	SONG002478	exact_title	SRC0003	high	approved
REC003345	SONG002479	exact_title	SRC0003	high	approved
REC003346	SONG002480	exact_title	SRC0003	high	approved
REC003347	SONG002481	exact_title	SRC0003	high	approved
REC003348	SONG002482	exact_title	SRC0003	high	approved
REC003349	SONG002483	exact_title	SRC0003	high	approved
REC003350	SONG002484	exact_title	SRC0003	high	approved
REC003351	SONG002485	exact_title	SRC0003	high	approved
REC003352	SONG002486	exact_title	SRC0003	high	approved
REC003353	SONG002487	exact_title	SRC0003	high	approved
REC003354	SONG002488	exact_title	SRC0003	high	approved
REC003355	SONG002488	exact_title	SRC0003	high	approved
REC003356	SONG002489	exact_title	SRC0003	high	approved
REC003357	SONG002490	exact_title	SRC0003	high	approved
REC003358	SONG002490	exact_title	SRC0003	high	approved
REC003359	SONG002491	exact_title	SRC0003	high	approved
REC003360	SONG002491	exact_title	SRC0003	high	approved
REC003361	SONG002491	exact_title	SRC0003	high	approved
REC003362	SONG002491	exact_title	SRC0003	high	approved
REC003363	SONG002491	exact_title	SRC0003	high	approved
REC003364	SONG002492	exact_title	SRC0003	high	approved
REC003365	SONG002493	exact_title	SRC0003	high	approved
REC003366	SONG002494	exact_title	SRC0003	high	approved
REC003367	SONG002495	exact_title	SRC0003	high	approved
REC003368	SONG002495	exact_title	SRC0003	high	approved
REC003369	SONG002495	exact_title	SRC0003	high	approved
REC003370	SONG002496	exact_title	SRC0003	high	approved
REC003371	SONG002497	exact_title	SRC0003	high	approved
REC003372	SONG002498	exact_title	SRC0003	high	approved
REC003373	SONG002499	exact_title	SRC0003	high	approved
REC003374	SONG002500	exact_title	SRC0003	high	approved
REC003375	SONG002501	exact_title	SRC0003	high	approved
REC003376	SONG002501	exact_title	SRC0003	high	approved
REC003377	SONG002502	exact_title	SRC0003	high	approved
REC003378	SONG002503	exact_title	SRC0003	high	approved
REC003379	SONG002504	exact_title	SRC0003	high	approved
REC003380	SONG002505	exact_title	SRC0003	high	approved
REC003381	SONG002506	exact_title	SRC0003	high	approved
REC003382	SONG002507	exact_title	SRC0003	high	approved
REC003383	SONG002508	exact_title	SRC0003	high	approved
REC003384	SONG002509	exact_title	SRC0003	high	approved
REC003385	SONG002510	exact_title	SRC0003	high	approved
REC003386	SONG002511	exact_title	SRC0003	high	approved
REC003387	SONG002512	exact_title	SRC0003	high	approved
REC003388	SONG002513	exact_title	SRC0003	high	approved
REC003389	SONG002514	exact_title	SRC0003	high	approved
REC003390	SONG002515	exact_title	SRC0003	high	approved
REC003391	SONG002516	exact_title	SRC0003	high	approved
REC003392	SONG002516	exact_title	SRC0003	high	approved
REC003393	SONG002517	exact_title	SRC0003	high	approved
REC003394	SONG002517	exact_title	SRC0003	high	approved
REC003395	SONG002518	exact_title	SRC0003	high	approved
REC003396	SONG002518	exact_title	SRC0003	high	approved
REC003397	SONG002518	exact_title	SRC0003	high	approved
REC003398	SONG002519	exact_title	SRC0003	high	approved
REC003399	SONG002520	exact_title	SRC0003	high	approved
REC003400	SONG002521	exact_title	SRC0003	high	approved
REC003401	SONG002522	exact_title	SRC0003	high	approved
REC003402	SONG002523	exact_title	SRC0003	high	approved
REC003403	SONG002524	exact_title	SRC0003	high	approved
REC003404	SONG002525	exact_title	SRC0003	high	approved
REC003405	SONG002525	exact_title	SRC0003	high	approved
REC003406	SONG002526	exact_title	SRC0003	high	approved
REC003407	SONG002527	exact_title	SRC0003	high	approved
REC003408	SONG002528	exact_title	SRC0003	high	approved
REC003409	SONG002529	exact_title	SRC0003	high	approved
REC003410	SONG002530	exact_title	SRC0003	high	approved
REC003411	SONG002530	exact_title	SRC0003	high	approved
REC003412	SONG002531	exact_title	SRC0003	high	approved
REC003413	SONG002532	exact_title	SRC0003	high	approved
REC003414	SONG002533	exact_title	SRC0003	high	approved
REC003415	SONG002534	exact_title	SRC0003	high	approved
REC003416	SONG002535	exact_title	SRC0003	high	approved
REC003417	SONG002536	exact_title	SRC0003	high	approved
REC003418	SONG002537	exact_title	SRC0003	high	approved
REC003419	SONG002538	exact_title	SRC0003	high	approved
REC003420	SONG002539	exact_title	SRC0003	high	approved
REC003421	SONG002539	exact_title	SRC0003	high	approved
REC003422	SONG002540	exact_title	SRC0003	high	approved
REC003423	SONG002541	exact_title	SRC0003	high	approved
REC003424	SONG002542	exact_title	SRC0003	high	approved
REC003425	SONG002542	exact_title	SRC0003	high	approved
REC003426	SONG002543	exact_title	SRC0003	high	approved
REC003427	SONG002544	exact_title	SRC0003	high	approved
REC003428	SONG002545	exact_title	SRC0003	high	approved
REC003429	SONG002546	exact_title	SRC0003	high	approved
REC003430	SONG002547	exact_title	SRC0003	high	approved
REC003431	SONG002548	exact_title	SRC0003	high	approved
REC003432	SONG002549	exact_title	SRC0003	high	approved
REC003433	SONG002550	exact_title	SRC0003	high	approved
REC003434	SONG002551	exact_title	SRC0003	high	approved
REC003435	SONG002551	exact_title	SRC0003	high	approved
REC003436	SONG002552	exact_title	SRC0003	high	approved
REC003437	SONG002552	exact_title	SRC0003	high	approved
REC003438	SONG002553	exact_title	SRC0003	high	approved
REC003439	SONG002554	exact_title	SRC0003	high	approved
REC003440	SONG002555	exact_title	SRC0003	high	approved
REC003441	SONG002556	exact_title	SRC0003	high	approved
REC003442	SONG002557	exact_title	SRC0003	high	approved
REC003443	SONG002558	exact_title	SRC0003	high	approved
REC003444	SONG002559	exact_title	SRC0003	high	approved
REC003445	SONG002560	exact_title	SRC0003	high	approved
REC003446	SONG002561	exact_title	SRC0003	high	approved
REC003447	SONG002561	exact_title	SRC0003	high	approved
REC003448	SONG002561	exact_title	SRC0003	high	approved
REC003449	SONG002562	exact_title	SRC0003	high	approved
REC003450	SONG002562	exact_title	SRC0003	high	approved
REC003451	SONG002562	exact_title	SRC0003	high	approved
REC003452	SONG002563	exact_title	SRC0003	high	approved
REC003453	SONG002563	exact_title	SRC0003	high	approved
REC003454	SONG002564	exact_title	SRC0003	high	approved
REC003455	SONG002565	exact_title	SRC0003	high	approved
REC003456	SONG002566	exact_title	SRC0003	high	approved
REC003457	SONG002567	exact_title	SRC0003	high	approved
REC003458	SONG002568	exact_title	SRC0003	high	approved
REC003459	SONG002568	exact_title	SRC0003	high	approved
REC003460	SONG002569	exact_title	SRC0003	high	approved
REC003461	SONG002570	exact_title	SRC0003	high	approved
REC003462	SONG002570	exact_title	SRC0003	high	approved
REC003463	SONG002571	exact_title	SRC0003	high	approved
REC003464	SONG002571	exact_title	SRC0003	high	approved
REC003465	SONG002572	exact_title	SRC0003	high	approved
REC003466	SONG002573	exact_title	SRC0003	high	approved
REC003467	SONG002574	exact_title	SRC0003	high	approved
REC003468	SONG002574	exact_title	SRC0003	high	approved
REC003469	SONG002575	exact_title	SRC0003	high	approved
REC003470	SONG002576	exact_title	SRC0003	high	approved
REC003471	SONG002577	exact_title	SRC0003	high	approved
REC003472	SONG002578	exact_title	SRC0003	high	approved
REC003473	SONG002579	exact_title	SRC0003	high	approved
REC003474	SONG002580	exact_title	SRC0003	high	approved
REC003475	SONG002581	exact_title	SRC0003	high	approved
REC003476	SONG002581	exact_title	SRC0003	high	approved
REC003477	SONG002582	exact_title	SRC0003	high	approved
REC003478	SONG002583	exact_title	SRC0003	high	approved
REC003479	SONG002584	exact_title	SRC0003	high	approved
REC003480	SONG002585	exact_title	SRC0003	high	approved
REC003481	SONG002586	exact_title	SRC0003	high	approved
REC003482	SONG002586	exact_title	SRC0003	high	approved
REC003483	SONG002587	exact_title	SRC0003	high	approved
REC003484	SONG002588	exact_title	SRC0003	high	approved
REC003485	SONG002589	exact_title	SRC0003	high	approved
REC003486	SONG002590	exact_title	SRC0003	high	approved
REC003487	SONG002590	exact_title	SRC0003	high	approved
REC003488	SONG002591	exact_title	SRC0003	high	approved
REC003489	SONG002592	exact_title	SRC0003	high	approved
REC003490	SONG002593	exact_title	SRC0003	high	approved
REC003491	SONG002593	exact_title	SRC0003	high	approved
REC003492	SONG002594	exact_title	SRC0003	high	approved
REC003493	SONG002595	exact_title	SRC0003	high	approved
REC003494	SONG002595	exact_title	SRC0003	high	approved
REC003495	SONG002596	exact_title	SRC0003	high	approved
REC003496	SONG002597	exact_title	SRC0003	high	approved
REC003497	SONG002598	exact_title	SRC0003	high	approved
REC003498	SONG002599	exact_title	SRC0003	high	approved
REC003499	SONG002600	exact_title	SRC0003	high	approved
REC003500	SONG002601	exact_title	SRC0003	high	approved
REC003501	SONG002602	exact_title	SRC0003	high	approved
REC003502	SONG002603	exact_title	SRC0003	high	approved
REC003503	SONG002604	exact_title	SRC0003	high	approved
REC003504	SONG002604	exact_title	SRC0003	high	approved
REC003505	SONG002605	exact_title	SRC0003	high	approved
REC003506	SONG002606	exact_title	SRC0003	high	approved
REC003507	SONG002606	exact_title	SRC0003	high	approved
REC003508	SONG002606	exact_title	SRC0003	high	approved
REC003509	SONG002607	exact_title	SRC0003	high	approved
REC003510	SONG002607	exact_title	SRC0003	high	approved
REC003511	SONG002608	exact_title	SRC0003	high	approved
REC003512	SONG002609	exact_title	SRC0003	high	approved
REC003513	SONG002610	exact_title	SRC0003	high	approved
REC003514	SONG002611	exact_title	SRC0003	high	approved
REC003515	SONG002611	exact_title	SRC0003	high	approved
REC003516	SONG002612	exact_title	SRC0003	high	approved
REC003517	SONG002613	exact_title	SRC0003	high	approved
REC003518	SONG002613	exact_title	SRC0003	high	approved
REC003519	SONG002613	exact_title	SRC0003	high	approved
REC003520	SONG002613	exact_title	SRC0003	high	approved
REC003521	SONG002613	exact_title	SRC0003	high	approved
REC003522	SONG002614	exact_title	SRC0003	high	approved
REC003523	SONG002614	exact_title	SRC0003	high	approved
REC003524	SONG002615	exact_title	SRC0003	high	approved
REC003525	SONG002615	exact_title	SRC0003	high	approved
REC003526	SONG002615	exact_title	SRC0003	high	approved
REC003527	SONG002616	exact_title	SRC0003	high	approved
REC003528	SONG002617	exact_title	SRC0003	high	approved
REC003529	SONG002618	exact_title	SRC0003	high	approved
REC003530	SONG002619	exact_title	SRC0003	high	approved
REC003531	SONG002620	exact_title	SRC0003	high	approved
REC003532	SONG002621	exact_title	SRC0003	high	approved
REC003533	SONG002622	exact_title	SRC0003	high	approved
REC003534	SONG002623	exact_title	SRC0003	high	approved
REC003535	SONG002623	exact_title	SRC0003	high	approved
REC003536	SONG002624	exact_title	SRC0003	high	approved
REC003537	SONG002625	exact_title	SRC0003	high	approved
REC003538	SONG002625	exact_title	SRC0003	high	approved
REC003539	SONG002626	exact_title	SRC0003	high	approved
REC003540	SONG002627	exact_title	SRC0003	high	approved
REC003541	SONG002628	exact_title	SRC0003	high	approved
REC003542	SONG002629	exact_title	SRC0003	high	approved
REC003543	SONG002629	exact_title	SRC0003	high	approved
REC003544	SONG002629	exact_title	SRC0003	high	approved
REC003545	SONG002630	exact_title	SRC0003	high	approved
REC003546	SONG002631	exact_title	SRC0003	high	approved
REC003547	SONG002632	exact_title	SRC0003	high	approved
REC003548	SONG002633	exact_title	SRC0003	high	approved
REC003549	SONG002634	exact_title	SRC0003	high	approved
REC003550	SONG002635	exact_title	SRC0003	high	approved
REC003551	SONG002636	exact_title	SRC0003	high	approved
REC003552	SONG002637	exact_title	SRC0003	high	approved
REC003553	SONG002638	exact_title	SRC0003	high	approved
REC003554	SONG002639	exact_title	SRC0003	high	approved
REC003555	SONG002640	exact_title	SRC0003	high	approved
REC003556	SONG002641	exact_title	SRC0003	high	approved
REC003557	SONG002642	exact_title	SRC0003	high	approved
REC003558	SONG002643	exact_title	SRC0003	high	approved
REC003559	SONG002644	exact_title	SRC0003	high	approved
REC003560	SONG002645	exact_title	SRC0003	high	approved
REC003561	SONG002646	exact_title	SRC0003	high	approved
REC003562	SONG002647	exact_title	SRC0003	high	approved
REC003563	SONG002648	exact_title	SRC0003	high	approved
REC003564	SONG002649	exact_title	SRC0003	high	approved
REC003565	SONG002650	exact_title	SRC0003	high	approved
REC003566	SONG002651	exact_title	SRC0003	high	approved
REC003567	SONG002652	exact_title	SRC0003	high	approved
REC003568	SONG002653	exact_title	SRC0003	high	approved
REC003569	SONG002654	exact_title	SRC0003	high	approved
REC003570	SONG002655	exact_title	SRC0003	high	approved
REC003571	SONG002656	exact_title	SRC0003	high	approved
REC003572	SONG002657	exact_title	SRC0003	high	approved
REC003573	SONG002657	exact_title	SRC0003	high	approved
REC003574	SONG002658	exact_title	SRC0003	high	approved
REC003575	SONG002659	exact_title	SRC0003	high	approved
REC003576	SONG002660	exact_title	SRC0003	high	approved
REC003577	SONG002661	exact_title	SRC0003	high	approved
REC003578	SONG002662	exact_title	SRC0003	high	approved
REC003579	SONG002663	exact_title	SRC0003	high	approved
REC003580	SONG002664	exact_title	SRC0003	high	approved
