recording_id	group_id	role	source_id	confidence	review_status
REC002927	GRP0147	primary_group	SRC0001	high	raw_extracted
REC002930	GRP0074	primary_group	SRC0001	high	raw_extracted
REC002931	GRP0074	primary_group	SRC0001	high	raw_extracted
REC002935	GRP0149	primary_group	SRC0001	high	raw_extracted
REC002939	GRP0050	primary_group	SRC0001	high	raw_extracted
REC002942	GRP0054	primary_group	SRC0001	high	raw_extracted
REC002947	GRP0133	primary_group	SRC0001	high	raw_extracted
REC002950	GRP0069	primary_group	SRC0001	high	raw_extracted
REC002951	GRP0167	primary_group	SRC0001	high	raw_extracted
REC002955	GRP0086	primary_group	SRC0001	high	raw_extracted
REC002959	GRP0178	primary_group	SRC0001	high	raw_extracted
REC002960	GRP0146	primary_group	SRC0001	high	raw_extracted
REC002973	GRP0138	primary_group	SRC0001	high	raw_extracted
REC002975	GRP0027	primary_group	SRC0001	high	raw_extracted
REC002976	GRP0071	primary_group	SRC0001	high	raw_extracted
REC002978	GRP0026	primary_group	SRC0001	high	raw_extracted
REC002981	GRP0124	primary_group	SRC0001	high	raw_extracted
REC002990	GRP0085	primary_group	SRC0001	high	raw_extracted
REC002991	GRP0085	primary_group	SRC0001	high	raw_extracted
REC002992	GRP0085	primary_group	SRC0001	high	raw_extracted
REC002993	GRP0085	primary_group	SRC0001	high	raw_extracted
REC002997	GRP0055	primary_group	SRC0001	high	raw_extracted
REC002999	GRP0124	primary_group	SRC0001	high	raw_extracted
REC003002	GRP0196	primary_group	SRC0001	high	raw_extracted
REC003005	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003008	GRP0152	primary_group	SRC0001	high	raw_extracted
REC003009	GRP0152	primary_group	SRC0001	high	raw_extracted
REC003019	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003024	GRP0095	primary_group	SRC0001	high	raw_extracted
REC003026	GRP0073	primary_group	SRC0001	high	raw_extracted
REC003035	GRP0073	primary_group	SRC0001	high	raw_extracted
REC003036	GRP0067	primary_group	SRC0001	high	raw_extracted
REC003037	GRP0067	primary_group	SRC0001	high	raw_extracted
REC003041	GRP0045	primary_group	SRC0001	high	raw_extracted
REC003042	GRP0193	primary_group	SRC0001	high	raw_extracted
REC003051	GRP0088	primary_group	SRC0001	high	raw_extracted
REC003056	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003057	GRP0099	primary_group	SRC0001	high	raw_extracted
REC003059	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003060	GRP0142	primary_group	SRC0001	high	raw_extracted
REC003061	GRP0121	primary_group	SRC0001	high	raw_extracted
REC003070	GRP0117	primary_group	SRC0001	high	raw_extracted
REC003071	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003073	GRP0024	primary_group	SRC0001	high	raw_extracted
REC003074	GRP0012	primary_group	SRC0001	high	raw_extracted
REC003075	GRP0166	primary_group	SRC0001	high	raw_extracted
REC003080	GRP0074	primary_group	SRC0001	high	raw_extracted
REC003081	GRP0074	primary_group	SRC0001	high	raw_extracted
REC003089	GRP0066	primary_group	SRC0001	high	raw_extracted
REC003092	GRP0152	primary_group	SRC0001	high	raw_extracted
REC003093	GRP0152	primary_group	SRC0001	high	raw_extracted
REC003095	GRP0066	primary_group	SRC0001	high	raw_extracted
REC003108	GRP0099	primary_group	SRC0001	high	raw_extracted
REC003116	GRP0042	primary_group	SRC0001	high	raw_extracted
REC003117	GRP0137	primary_group	SRC0001	high	raw_extracted
REC003119	GRP0183	primary_group	SRC0001	high	raw_extracted
REC003121	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003122	GRP0007	primary_group	SRC0001	high	raw_extracted
REC003123	GRP0041	primary_group	SRC0001	high	raw_extracted
REC003129	GRP0162	primary_group	SRC0001	high	raw_extracted
REC003130	GRP0020	primary_group	SRC0001	high	raw_extracted
REC003131	GRP0062	primary_group	SRC0001	high	raw_extracted
REC003132	GRP0035	primary_group	SRC0001	high	raw_extracted
REC003133	GRP0142	primary_group	SRC0001	high	raw_extracted
REC003135	GRP0194	primary_group	SRC0001	high	raw_extracted
REC003142	GRP0184	primary_group	SRC0001	high	raw_extracted
REC003146	GRP0184	primary_group	SRC0001	high	raw_extracted
REC003149	GRP0162	primary_group	SRC0001	high	raw_extracted
REC003151	GRP0028	primary_group	SRC0001	high	raw_extracted
REC003152	GRP0102	primary_group	SRC0001	high	raw_extracted
REC003162	GRP0012	primary_group	SRC0001	high	raw_extracted
REC003163	GRP0067	primary_group	SRC0001	high	raw_extracted
REC003171	GRP0197	primary_group	SRC0001	high	raw_extracted
REC003177	GRP0104	primary_group	SRC0001	high	raw_extracted
REC003178	GRP0067	primary_group	SRC0001	high	raw_extracted
REC003179	GRP0067	primary_group	SRC0001	high	raw_extracted
REC003188	GRP0070	primary_group	SRC0001	high	raw_extracted
REC003189	GRP0070	primary_group	SRC0001	high	raw_extracted
REC003192	GRP0079	primary_group	SRC0001	high	raw_extracted
REC003200	GRP0142	primary_group	SRC0001	high	raw_extracted
REC003201	GRP0066	primary_group	SRC0001	high	raw_extracted
REC003208	GRP0165	primary_group	SRC0001	high	raw_extracted
REC003209	GRP0152	primary_group	SRC0001	high	raw_extracted
REC003210	GRP0038	primary_group	SRC0001	high	raw_extracted
REC003211	GRP0177	primary_group	SRC0001	high	raw_extracted
REC003213	GRP0035	primary_group	SRC0001	high	raw_extracted
REC003214	GRP0162	primary_group	SRC0001	high	raw_extracted
REC003215	GRP0146	primary_group	SRC0001	high	raw_extracted
REC003216	GRP0145	primary_group	SRC0001	high	raw_extracted
REC003222	GRP0033	primary_group	SRC0001	high	raw_extracted
REC003224	GRP0033	primary_group	SRC0001	high	raw_extracted
REC003232	GRP0167	primary_group	SRC0001	high	raw_extracted
REC003233	GRP0062	primary_group	SRC0001	high	raw_extracted
REC003235	GRP0121	primary_group	SRC0001	high	raw_extracted
REC003238	GRP0146	primary_group	SRC0001	high	raw_extracted
REC003242	GRP0083	primary_group	SRC0001	high	raw_extracted
REC003243	GRP0027	primary_group	SRC0001	high	raw_extracted
REC003245	GRP0051	primary_group	SRC0001	high	raw_extracted
REC003250	GRP0007	primary_group	SRC0001	high	raw_extracted
REC003251	GRP0142	primary_group	SRC0001	high	raw_extracted
REC003256	GRP0177	primary_group	SRC0001	high	raw_extracted
REC003258	GRP0169	primary_group	SRC0001	high	raw_extracted
REC003261	GRP0050	primary_group	SRC0001	high	raw_extracted
REC003262	GRP0051	primary_group	SRC0001	high	raw_extracted
REC003271	GRP0178	primary_group	SRC0001	high	raw_extracted
REC003278	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003282	GRP0022	primary_group	SRC0001	high	raw_extracted
REC003291	GRP0116	primary_group	SRC0001	high	raw_extracted
REC003292	GRP0116	primary_group	SRC0001	high	raw_extracted
REC003297	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003300	GRP0079	primary_group	SRC0001	high	raw_extracted
REC003304	GRP0045	primary_group	SRC0001	high	raw_extracted
REC003307	GRP0146	primary_group	SRC0001	high	raw_extracted
REC003310	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003323	GRP0071	primary_group	SRC0001	high	raw_extracted
REC003330	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003338	GRP0065	primary_group	SRC0001	high	raw_extracted
REC003340	GRP0184	primary_group	SRC0001	high	raw_extracted
REC003344	GRP0142	primary_group	SRC0001	high	raw_extracted
REC003349	GRP0079	primary_group	SRC0001	high	raw_extracted
REC003350	GRP0121	primary_group	SRC0001	high	raw_extracted
REC003355	GRP0161	primary_group	SRC0001	high	raw_extracted
REC003356	GRP0098	primary_group	SRC0001	high	raw_extracted
REC003366	GRP0165	primary_group	SRC0001	high	raw_extracted
REC003368	GRP0017	primary_group	SRC0001	high	raw_extracted
REC003369	GRP0106	primary_group	SRC0001	high	raw_extracted
REC003372	GRP0183	primary_group	SRC0001	high	raw_extracted
REC003376	GRP0060	primary_group	SRC0001	high	raw_extracted
REC003379	GRP0099	primary_group	SRC0001	high	raw_extracted
REC003383	GRP0196	primary_group	SRC0001	high	raw_extracted
REC003386	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003388	GRP0183	primary_group	SRC0001	high	raw_extracted
REC003394	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003400	GRP0162	primary_group	SRC0001	high	raw_extracted
REC003401	GRP0146	primary_group	SRC0001	high	raw_extracted
REC003402	GRP0163	primary_group	SRC0001	high	raw_extracted
REC003406	GRP0064	primary_group	SRC0001	high	raw_extracted
REC003416	GRP0012	primary_group	SRC0001	high	raw_extracted
REC003417	GRP0185	primary_group	SRC0001	high	raw_extracted
REC003419	GRP0162	primary_group	SRC0001	high	raw_extracted
REC003422	GRP0073	primary_group	SRC0001	high	raw_extracted
REC003423	GRP0166	primary_group	SRC0001	high	raw_extracted
REC003425	GRP0187	primary_group	SRC0001	high	raw_extracted
REC003437	GRP0203	primary_group	SRC0001	high	raw_extracted
REC003440	GRP0065	primary_group	SRC0001	high	raw_extracted
REC003450	GRP0098	primary_group	SRC0001	high	raw_extracted
REC003452	GRP0169	primary_group	SRC0001	high	raw_extracted
REC003453	GRP0086	primary_group	SRC0001	high	raw_extracted
REC003455	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003457	GRP0195	primary_group	SRC0001	high	raw_extracted
REC003458	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003462	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003467	GRP0186	primary_group	SRC0001	high	raw_extracted
REC003470	GRP0184	primary_group	SRC0001	high	raw_extracted
REC003480	GRP0051	primary_group	SRC0001	high	raw_extracted
REC003481	GRP0188	primary_group	SRC0001	high	raw_extracted
REC003483	GRP0196	primary_group	SRC0001	high	raw_extracted
REC003484	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003495	GRP0196	primary_group	SRC0001	high	raw_extracted
REC003502	GRP0091	primary_group	SRC0001	high	raw_extracted
REC003503	GRP0188	primary_group	SRC0001	high	raw_extracted
REC003504	GRP0188	primary_group	SRC0001	high	raw_extracted
REC003506	GRP0019	primary_group	SRC0001	high	raw_extracted
REC003511	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003516	GRP0052	primary_group	SRC0001	high	raw_extracted
REC003527	GRP0099	primary_group	SRC0001	high	raw_extracted
REC003530	GRP0146	primary_group	SRC0001	high	raw_extracted
REC003535	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003539	GRP0098	primary_group	SRC0001	high	raw_extracted
REC003540	GRP0186	primary_group	SRC0001	high	raw_extracted
REC003545	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003546	GRP0105	primary_group	SRC0001	high	raw_extracted
REC003548	GRP0040	primary_group	SRC0001	high	raw_extracted
REC003552	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003553	GRP0014	primary_group	SRC0001	high	raw_extracted
REC003554	GRP0121	primary_group	SRC0001	high	raw_extracted
REC003555	GRP0203	primary_group	SRC0001	high	raw_extracted
REC003557	GRP0071	primary_group	SRC0001	high	raw_extracted
REC003566	GRP0008	primary_group	SRC0001	high	raw_extracted
REC003571	GRP0095	primary_group	SRC0001	high	raw_extracted
REC003578	GRP0125	primary_group	SRC0001	high	raw_extracted
REC003580	GRP0069	primary_group	SRC0001	high	raw_extracted
REC003590	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003593	GRP0097	primary_group	SRC0001	high	raw_extracted
REC003596	GRP0182	primary_group	SRC0001	high	raw_extracted
REC003597	GRP0183	primary_group	SRC0001	high	raw_extracted
REC003598	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003603	GRP0124	primary_group	SRC0001	high	raw_extracted
REC003604	GRP0131	primary_group	SRC0001	high	raw_extracted
REC003616	GRP0059	primary_group	SRC0001	high	raw_extracted
REC003624	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003626	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003630	GRP0106	primary_group	SRC0001	high	raw_extracted
REC003631	GRP0106	primary_group	SRC0001	high	raw_extracted
REC003635	GRP0104	primary_group	SRC0001	high	raw_extracted
REC003646	GRP0096	primary_group	SRC0001	high	raw_extracted
REC003648	GRP0121	primary_group	SRC0001	high	raw_extracted
REC003649	GRP0067	primary_group	SRC0001	high	raw_extracted
REC003650	GRP0092	primary_group	SRC0001	high	raw_extracted
REC003659	GRP0178	primary_group	SRC0001	high	raw_extracted
REC003660	GRP0104	primary_group	SRC0001	high	raw_extracted
REC003672	GRP0113	primary_group	SRC0001	high	raw_extracted
REC003673	GRP0178	primary_group	SRC0001	high	raw_extracted
REC003675	GRP0143	primary_group	SRC0001	high	raw_extracted
REC003676	GRP0178	primary_group	SRC0001	high	raw_extracted
REC003682	GRP0117	primary_group	SRC0001	high	raw_extracted
REC003684	GRP0062	primary_group	SRC0001	high	raw_extracted
REC003687	GRP0196	primary_group	SRC0001	high	raw_extracted
REC003689	GRP0028	primary_group	SRC0001	high	raw_extracted
REC003698	GRP0067	primary_group	SRC0001	high	raw_extracted
REC003704	GRP0145	primary_group	SRC0001	high	raw_extracted
REC003707	GRP0201	primary_group	SRC0001	high	raw_extracted
REC003716	GRP0066	primary_group	SRC0001	high	raw_extracted
REC003719	GRP0103	primary_group	SRC0001	high	raw_extracted
REC003724	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003726	GRP0098	primary_group	SRC0001	high	raw_extracted
REC003738	GRP0094	primary_group	SRC0001	high	raw_extracted
REC003744	GRP0080	primary_group	SRC0001	high	raw_extracted
REC003751	GRP0068	primary_group	SRC0001	high	raw_extracted
REC003754	GRP0184	primary_group	SRC0001	high	raw_extracted
REC003760	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003763	GRP0184	primary_group	SRC0001	high	raw_extracted
REC003768	GRP0027	primary_group	SRC0001	high	raw_extracted
REC003777	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003804	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003805	GRP0106	primary_group	SRC0001	high	raw_extracted
REC003815	GRP0049	primary_group	SRC0001	high	raw_extracted
REC003820	GRP0014	primary_group	SRC0001	high	raw_extracted
REC003821	GRP0042	primary_group	SRC0001	high	raw_extracted
REC003823	GRP0178	primary_group	SRC0001	high	raw_extracted
REC003826	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003827	GRP0124	primary_group	SRC0001	high	raw_extracted
REC003830	GRP0121	primary_group	SRC0001	high	raw_extracted
REC003831	GRP0165	primary_group	SRC0001	high	raw_extracted
REC003832	GRP0190	primary_group	SRC0001	high	raw_extracted
REC003840	GRP0062	primary_group	SRC0001	high	raw_extracted
REC003841	GRP0073	primary_group	SRC0001	high	raw_extracted
REC003842	GRP0073	primary_group	SRC0001	high	raw_extracted
REC003845	GRP0051	primary_group	SRC0001	high	raw_extracted
REC003847	GRP0055	primary_group	SRC0001	high	raw_extracted
REC003848	GRP0124	primary_group	SRC0001	high	raw_extracted
REC003849	GRP0181	primary_group	SRC0001	high	raw_extracted
REC003852	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003856	GRP0079	primary_group	SRC0001	high	raw_extracted
REC003863	GRP0142	primary_group	SRC0001	high	raw_extracted
REC003868	GRP0161	primary_group	SRC0001	high	raw_extracted
REC003871	GRP0146	primary_group	SRC0001	high	raw_extracted
REC003872	GRP0187	primary_group	SRC0001	high	raw_extracted
REC003876	GRP0127	primary_group	SRC0001	high	raw_extracted
REC003880	GRP0139	primary_group	SRC0001	high	raw_extracted
REC003883	GRP0077	primary_group	SRC0001	high	raw_extracted
REC003884	GRP0112	primary_group	SRC0001	high	raw_extracted
REC003886	GRP0062	primary_group	SRC0001	high	raw_extracted
REC003896	GRP0178	primary_group	SRC0001	high	raw_extracted
REC003897	GRP0026	primary_group	SRC0001	high	raw_extracted
REC003907	GRP0137	primary_group	SRC0001	high	raw_extracted
REC003914	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003917	GRP0027	primary_group	SRC0001	high	raw_extracted
REC003923	GRP0014	primary_group	SRC0001	high	raw_extracted
REC003925	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003928	GRP0060	primary_group	SRC0001	high	raw_extracted
REC003930	GRP0071	primary_group	SRC0001	high	raw_extracted
REC003931	GRP0185	primary_group	SRC0001	high	raw_extracted
REC003936	GRP0198	primary_group	SRC0001	high	raw_extracted
REC003953	GRP0188	primary_group	SRC0001	high	raw_extracted
REC003956	GRP0142	primary_group	SRC0001	high	raw_extracted
REC003960	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003971	GRP0183	primary_group	SRC0001	high	raw_extracted
REC003972	GRP0121	primary_group	SRC0001	high	raw_extracted
REC003973	GRP0126	primary_group	SRC0001	high	raw_extracted
REC003974	GRP0057	primary_group	SRC0001	high	raw_extracted
REC003976	GRP0196	primary_group	SRC0001	high	raw_extracted
REC003982	GRP0057	primary_group	SRC0001	high	raw_extracted
REC003983	GRP0081	primary_group	SRC0001	high	raw_extracted
REC003987	GRP0089	primary_group	SRC0001	high	raw_extracted
REC003988	GRP0128	primary_group	SRC0001	high	raw_extracted
REC003994	GRP0078	primary_group	SRC0001	high	raw_extracted
REC003998	GRP0186	primary_group	SRC0001	high	raw_extracted
REC004002	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004005	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004018	GRP0051	primary_group	SRC0001	high	raw_extracted
REC004019	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004020	GRP0125	primary_group	SRC0001	high	raw_extracted
REC004021	GRP0152	primary_group	SRC0001	high	raw_extracted
REC004022	GRP0148	primary_group	SRC0001	high	raw_extracted
REC004026	GRP0178	primary_group	SRC0001	high	raw_extracted
REC004039	GRP0012	primary_group	SRC0001	high	raw_extracted
REC004044	GRP0047	primary_group	SRC0001	high	raw_extracted
REC004048	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004049	GRP0115	primary_group	SRC0001	high	raw_extracted
REC004050	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004051	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004058	GRP0142	primary_group	SRC0001	high	raw_extracted
REC004059	GRP0186	primary_group	SRC0001	high	raw_extracted
REC004061	GRP0165	primary_group	SRC0001	high	raw_extracted
REC004070	GRP0100	primary_group	SRC0001	high	raw_extracted
REC004076	GRP0186	primary_group	SRC0001	high	raw_extracted
REC004085	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004088	GRP0073	primary_group	SRC0001	high	raw_extracted
REC004090	GRP0075	primary_group	SRC0001	high	raw_extracted
REC004095	GRP0083	primary_group	SRC0001	high	raw_extracted
REC004096	GRP0049	primary_group	SRC0001	high	raw_extracted
REC004097	GRP0046	primary_group	SRC0001	high	raw_extracted
REC004099	GRP0121	primary_group	SRC0001	high	raw_extracted
REC004101	GRP0069	primary_group	SRC0001	high	raw_extracted
REC004110	GRP0111	primary_group	SRC0001	high	raw_extracted
REC004113	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004117	GRP0067	primary_group	SRC0001	high	raw_extracted
REC004129	GRP0067	primary_group	SRC0001	high	raw_extracted
REC004132	GRP0051	primary_group	SRC0001	high	raw_extracted
REC004136	GRP0161	primary_group	SRC0001	high	raw_extracted
REC004140	GRP0062	primary_group	SRC0001	high	raw_extracted
REC004141	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004143	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004146	GRP0103	primary_group	SRC0001	high	raw_extracted
REC004149	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004157	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004163	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004164	GRP0055	primary_group	SRC0001	high	raw_extracted
REC004170	GRP0155	primary_group	SRC0001	high	raw_extracted
REC004185	GRP0128	primary_group	SRC0001	high	raw_extracted
REC004186	GRP0073	primary_group	SRC0001	high	raw_extracted
REC004187	GRP0038	primary_group	SRC0001	high	raw_extracted
REC004192	GRP0073	primary_group	SRC0001	high	raw_extracted
REC004196	GRP0062	primary_group	SRC0001	high	raw_extracted
REC004197	GRP0045	primary_group	SRC0001	high	raw_extracted
REC004198	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004200	GRP0124	primary_group	SRC0001	high	raw_extracted
REC004203	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004207	GRP0038	primary_group	SRC0001	high	raw_extracted
REC004215	GRP0075	primary_group	SRC0001	high	raw_extracted
REC004217	GRP0041	primary_group	SRC0001	high	raw_extracted
REC004218	GRP0038	primary_group	SRC0001	high	raw_extracted
REC004219	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004228	GRP0089	primary_group	SRC0001	high	raw_extracted
REC004230	GRP0069	primary_group	SRC0001	high	raw_extracted
REC004235	GRP0067	primary_group	SRC0001	high	raw_extracted
REC004236	GRP0067	primary_group	SRC0001	high	raw_extracted
REC004237	GRP0075	primary_group	SRC0001	high	raw_extracted
REC004240	GRP0166	primary_group	SRC0001	high	raw_extracted
REC004243	GRP0067	primary_group	SRC0001	high	raw_extracted
REC004244	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004251	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004253	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004255	GRP0155	primary_group	SRC0001	high	raw_extracted
REC004260	GRP0196	primary_group	SRC0001	high	raw_extracted
REC004269	GRP0035	primary_group	SRC0001	high	raw_extracted
REC004285	GRP0055	primary_group	SRC0001	high	raw_extracted
REC004286	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004296	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004308	GRP0075	primary_group	SRC0001	high	raw_extracted
REC004322	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004328	GRP0094	primary_group	SRC0001	high	raw_extracted
REC004333	GRP0066	primary_group	SRC0001	high	raw_extracted
REC004339	GRP0037	primary_group	SRC0001	high	raw_extracted
REC004349	GRP0079	primary_group	SRC0001	high	raw_extracted
REC004353	GRP0133	primary_group	SRC0001	high	raw_extracted
REC004371	GRP0041	primary_group	SRC0001	high	raw_extracted
REC004377	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004383	GRP0048	primary_group	SRC0001	high	raw_extracted
REC004391	GRP0178	primary_group	SRC0001	high	raw_extracted
REC004396	GRP0142	primary_group	SRC0001	high	raw_extracted
REC004405	GRP0184	primary_group	SRC0001	high	raw_extracted
REC004408	GRP0051	primary_group	SRC0001	high	raw_extracted
REC004420	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004427	GRP0108	primary_group	SRC0001	high	raw_extracted
REC004431	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004434	GRP0185	primary_group	SRC0001	high	raw_extracted
REC004435	GRP0073	primary_group	SRC0001	high	raw_extracted
REC004436	GRP0073	primary_group	SRC0001	high	raw_extracted
REC004437	GRP0149	primary_group	SRC0001	high	raw_extracted
REC004440	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004442	GRP0040	primary_group	SRC0001	high	raw_extracted
REC004445	GRP0105	primary_group	SRC0001	high	raw_extracted
REC004446	GRP0182	primary_group	SRC0001	high	raw_extracted
REC004447	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004448	GRP0161	primary_group	SRC0001	high	raw_extracted
REC004450	GRP0169	primary_group	SRC0001	high	raw_extracted
REC004451	GRP0169	primary_group	SRC0001	high	raw_extracted
REC004453	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004456	GRP0155	primary_group	SRC0001	high	raw_extracted
REC004458	GRP0169	primary_group	SRC0001	high	raw_extracted
REC004466	GRP0067	primary_group	SRC0001	high	raw_extracted
REC004475	GRP0116	primary_group	SRC0001	high	raw_extracted
REC004476	GRP0162	primary_group	SRC0001	high	raw_extracted
REC004484	GRP0027	primary_group	SRC0001	high	raw_extracted
REC004487	GRP0174	primary_group	SRC0001	high	raw_extracted
REC004488	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004489	GRP0017	primary_group	SRC0001	high	raw_extracted
REC004496	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004497	GRP0079	primary_group	SRC0001	high	raw_extracted
REC004498	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004499	GRP0182	primary_group	SRC0001	high	raw_extracted
REC004502	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004504	GRP0184	primary_group	SRC0001	high	raw_extracted
REC004509	GRP0184	primary_group	SRC0001	high	raw_extracted
REC004510	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004513	GRP0105	primary_group	SRC0001	high	raw_extracted
REC004514	GRP0149	primary_group	SRC0001	high	raw_extracted
REC004515	GRP0148	primary_group	SRC0001	high	raw_extracted
REC004518	GRP0152	primary_group	SRC0001	high	raw_extracted
REC004519	GRP0188	primary_group	SRC0001	high	raw_extracted
REC004521	GRP0158	primary_group	SRC0001	high	raw_extracted
REC004523	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004524	GRP0142	primary_group	SRC0001	high	raw_extracted
REC004529	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004530	GRP0069	primary_group	SRC0001	high	raw_extracted
REC004531	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004537	GRP0137	primary_group	SRC0001	high	raw_extracted
REC004541	GRP0152	primary_group	SRC0001	high	raw_extracted
REC004542	GRP0152	primary_group	SRC0001	high	raw_extracted
REC004543	GRP0162	primary_group	SRC0001	high	raw_extracted
REC004545	GRP0186	primary_group	SRC0001	high	raw_extracted
REC004547	GRP0146	primary_group	SRC0001	high	raw_extracted
REC004551	GRP0014	primary_group	SRC0001	high	raw_extracted
REC004555	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004563	GRP0185	primary_group	SRC0001	high	raw_extracted
REC004567	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004571	GRP0094	primary_group	SRC0001	high	raw_extracted
REC004576	GRP0189	primary_group	SRC0001	high	raw_extracted
REC004578	GRP0094	primary_group	SRC0001	high	raw_extracted
REC004579	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004583	GRP0146	primary_group	SRC0001	high	raw_extracted
REC004584	GRP0142	primary_group	SRC0001	high	raw_extracted
REC004597	GRP0165	primary_group	SRC0001	high	raw_extracted
REC004598	GRP0185	primary_group	SRC0001	high	raw_extracted
REC004602	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004606	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004608	GRP0065	primary_group	SRC0001	high	raw_extracted
REC004609	GRP0079	primary_group	SRC0001	high	raw_extracted
REC004611	GRP0201	primary_group	SRC0001	high	raw_extracted
REC004614	GRP0075	primary_group	SRC0001	high	raw_extracted
REC004615	GRP0079	primary_group	SRC0001	high	raw_extracted
REC004616	GRP0199	primary_group	SRC0001	high	raw_extracted
REC004627	GRP0174	primary_group	SRC0001	high	raw_extracted
REC004628	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004629	GRP0162	primary_group	SRC0001	high	raw_extracted
REC004630	GRP0162	primary_group	SRC0001	high	raw_extracted
REC004631	GRP0179	primary_group	SRC0001	high	raw_extracted
REC004640	GRP0014	primary_group	SRC0001	high	raw_extracted
REC004643	GRP0073	primary_group	SRC0001	high	raw_extracted
REC004644	GRP0073	primary_group	SRC0001	high	raw_extracted
REC004648	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004667	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004669	GRP0122	primary_group	SRC0001	high	raw_extracted
REC004675	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004676	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004677	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004689	GRP0013	primary_group	SRC0001	high	raw_extracted
REC004698	GRP0190	primary_group	SRC0001	high	raw_extracted
