unit_candidate_id	source_id	source_row	release_title	product_title	release_url	artist_name	artist_entity_type	matched_performer_id	matched_group_id	track_number_in_source_extract	candidate_title	source_tracklist_status	source_extract_method	existing_recording_id	existing_song_id	candidate_status	review_reason	current_song_id	current_recording_id	recalculated_status
UNIT0113-11-003	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	performer			3	El Duende Alegre - Los Alegres Parranderos	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-11-004	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	performer			4	La Encomienda - Agustín Bedoya y Su Conjunto	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-11-005	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	performer			5	La Dulce Toma - Los Alegres Parranderos	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-11-006	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	performer			6	La Boquitrompona - El Manicomio de Vargasvil	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-11-007	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	performer			7	Que lo DIga Ella - Los Alegres Parranderos	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-11-008	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	performer			8	Las Piponchas - Agustín Bedoya y Su Conjunto	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-11-009	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	performer			9	Ya Voy Toño - Los Alegres Parranderos	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-11-010	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	performer			10	Mi Novia de Malas - Los Integrados	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-001	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			1	Feliz Nochebuena / Los Hispanos	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-002	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			2	Bella es la Navida / Ricardo Ray - Bobby Cruz	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-003	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			3	En la Nochebuena / La Sonora Matancera	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-004	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			4	Ron de Vinola / Guillermo Buitrago	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-005	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			5	El Hijo Ausente / Pastor López y Su Combo	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-006	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			6	Maldita Navidad / Gabriel Romero y Su Orquesta	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-007	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			7	El Pesebre / Afrosound	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-008	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			8	Aires de Navidad / Los Titanes	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-009	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			9	Grito Vagabundo / Guillermo Buitrago	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-12-010	SRC0002	12	USB - Colección 100 Exitos de Diciembre	USB - Colección 100 Exitos de Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	Varios Artistas	performer			10	Pascua en Navidad / Luis Felipe González	partial_10_of_15	description_tab			REVIEW_REQUIRED	source_tracklist_partial_or_estimated;artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-13-001	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			1	Niño del Alma Mía	partial_10_of_15	description_tab	REC005680	SONG004318	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004318	REC005680	already_matched_current_authority
UNIT0113-13-002	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			2	Feliz Navidad	partial_10_of_15	description_tab	REC005681	SONG004319	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004319	REC005681	already_matched_current_authority
UNIT0113-13-003	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			3	Tutaina	partial_10_of_15	description_tab	REC005682	SONG004320	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004320	REC005682	already_matched_current_authority
UNIT0113-13-004	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			4	Salve Reina y Madre	partial_10_of_15	description_tab	REC005683	SONG004321	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004321	REC005683	already_matched_current_authority
UNIT0113-13-005	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			5	Zagalillo	partial_10_of_15	description_tab	REC005684	SONG004322	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004322	REC005684	already_matched_current_authority
UNIT0113-13-006	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			6	Antón	partial_10_of_15	description_tab	REC005685	SONG004323	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004323	REC005685	already_matched_current_authority
UNIT0113-13-007	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			7	La Nanita Nana	partial_10_of_15	description_tab	REC005686	SONG004324	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004324	REC005686	already_matched_current_authority
UNIT0113-13-008	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			8	Vamos Vamos Pastorcitos	partial_10_of_15	description_tab	REC005687	SONG004325	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004325	REC005687	already_matched_current_authority
UNIT0113-13-009	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			9	El Burrito de Belén	partial_10_of_15	description_tab	REC005688	SONG004326	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004326	REC005688	already_matched_current_authority
UNIT0113-13-010	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	performer			10	Dónde Están Mis Juguetes	partial_10_of_15	description_tab	REC005689	SONG004327	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004327	REC005689	already_matched_current_authority
UNIT0113-14-001	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			1	Solo Un Cigarro	partial_10_of_15	description_tab	REC005690	SONG004328	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004328	REC005690	already_matched_current_authority
UNIT0113-14-002	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			2	Tempestad	partial_10_of_15	description_tab	REC005691	SONG004329	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004329	REC005691	already_matched_current_authority
UNIT0113-14-003	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			3	Traicionera	partial_10_of_15	description_tab	REC005029;REC005692	SONG003788	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG003788	REC005029;REC005692	already_matched_current_authority
UNIT0113-14-004	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			4	EL Hijo Ausente	partial_10_of_15	description_tab	REC005674;REC005693	SONG004313	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004313	REC005674;REC005693	already_matched_current_authority
UNIT0113-14-005	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			5	Golpe con Golpe	partial_10_of_15	description_tab	REC005694	SONG004330	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004330	REC005694	already_matched_current_authority
UNIT0113-14-006	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			6	Fue Por Una Cerveza	partial_10_of_15	description_tab	REC005695	SONG004331	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004331	REC005695	already_matched_current_authority
UNIT0113-14-007	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			7	Añoranza Febril	partial_10_of_15	description_tab	REC005696	SONG004332	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004332	REC005696	already_matched_current_authority
UNIT0113-14-008	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			8	Brisas del Valle	partial_10_of_15	description_tab	REC005697	SONG004333	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004333	REC005697	already_matched_current_authority
UNIT0113-14-009	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			9	Cállate Corazón	partial_10_of_15	description_tab	REC005698	SONG004334	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG004334	REC005698	already_matched_current_authority
UNIT0113-14-010	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	performer			10	El Ausente	partial_10_of_15	description_tab	REC001372;REC001373;REC005699	SONG001044	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated;artist_not_matched_to_authority	SONG001044	REC001372;REC001373;REC005699	already_matched_current_authority
UNIT0113-15-001	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	1	Los Sabanales	partial_10_of_15	description_tab	REC005570;REC005589	SONG004225	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004225	REC005570;REC005589	already_matched_current_authority
UNIT0113-15-002	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	2	La Yerbita	partial_10_of_15	description_tab	REC005571	SONG004226	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004226	REC005571	already_matched_current_authority
UNIT0113-15-003	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	3	No Me Busques	partial_10_of_15	description_tab	REC005572	SONG004227	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004227	REC005572	already_matched_current_authority
UNIT0113-15-004	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	4	Suéltala Pa' Que Se Defienda	partial_10_of_15	description_tab	REC005573	SONG004228	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004228	REC005573	already_matched_current_authority
UNIT0113-15-005	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	5	Tres Tigres	partial_10_of_15	description_tab	REC005574	SONG004229	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004229	REC005574	already_matched_current_authority
UNIT0113-15-006	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	6	Cumbiamberita	partial_10_of_15	description_tab	REC005575	SONG004230	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004230	REC005575	already_matched_current_authority
UNIT0113-15-007	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	7	Cumbia Saramuya	partial_10_of_15	description_tab	REC005576	SONG004231	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004231	REC005576	already_matched_current_authority
UNIT0113-15-008	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	8	El Bailador	partial_10_of_15	description_tab	REC005577;REC005635	SONG004232	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004232	REC005577;REC005635	already_matched_current_authority
UNIT0113-15-009	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	9	El Pasmao	partial_10_of_15	description_tab	REC005578	SONG004233	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004233	REC005578	already_matched_current_authority
UNIT0113-15-010	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	group		GRP0088	10	El Tamarindo	partial_10_of_15	description_tab	REC005579	SONG004234	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004234	REC005579	already_matched_current_authority
UNIT0113-16-001	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			1	1.Me Sobran Las Palabras | Duban Bayona	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-002	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			2	2.Voy A Olvidarte | Amín Martinez	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-003	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			3	3.Solo Hay Una | Luis Miguel Fuentes	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-004	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			4	4.Donde Estarás | Robinson Damían	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-005	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			5	5.No Te Olvidaré | Luis Mateus	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-006	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			6	6.Por que Te Amo | Diomedes Dionisio Diaz	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-007	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			7	7.Tierra Mala | Amín Martinez	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-008	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			8	8.Vuelvete a Ir | Fabian Corrales	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-009	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			9	También puedes escucharlo en las plataformas digitales:	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-16-010	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	performer			10	ÍNTIMO – Siente el Vallenato	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-001	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			1	DISCO NUMERO 1	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
