unit_candidate_id	source_id	source_row	release_title	product_title	release_url	artist_name	candidate_title	review_class	review_detail	existing_recording_id	existing_song_id	matched_performer_id	matched_group_id	resolved_release_id	source_tracklist_status	source_extract_method
UNIT0113-13-001	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	Niño del Alma Mía	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005680	SONG004318			REL000018	partial_10_of_15	description_tab
UNIT0113-13-002	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	Feliz Navidad	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005681	SONG004319			REL000018	partial_10_of_15	description_tab
UNIT0113-13-003	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	Tutaina	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005682	SONG004320			REL000018	partial_10_of_15	description_tab
UNIT0113-13-004	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	Salve Reina y Madre	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005683	SONG004321			REL000018	partial_10_of_15	description_tab
UNIT0113-13-005	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	Zagalillo	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005684	SONG004322			REL000018	partial_10_of_15	description_tab
UNIT0113-13-006	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	Antón	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005685	SONG004323			REL000018	partial_10_of_15	description_tab
UNIT0113-13-007	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	La Nanita Nana	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005686	SONG004324			REL000018	partial_10_of_15	description_tab
UNIT0113-13-008	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	Vamos Vamos Pastorcitos	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005687	SONG004325			REL000018	partial_10_of_15	description_tab
UNIT0113-13-009	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	El Burrito de Belén	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005688	SONG004326			REL000018	partial_10_of_15	description_tab
UNIT0113-13-010	SRC0002	13	USB - Colección 100 Villancicos del Siglo	USB - Colección 100 Villancicos del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	Varios Artistas	Dónde Están Mis Juguetes	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005689	SONG004327			REL000018	partial_10_of_15	description_tab
UNIT0113-14-001	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	Solo Un Cigarro	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005690	SONG004328			REL000019	partial_10_of_15	description_tab
UNIT0113-14-002	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	Tempestad	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005691	SONG004329			REL000019	partial_10_of_15	description_tab
UNIT0113-14-003	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	Traicionera	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005029;REC005692	SONG003788			REL000019	partial_10_of_15	description_tab
UNIT0113-14-004	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	EL Hijo Ausente	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005674;REC005693	SONG004313			REL000019	partial_10_of_15	description_tab
UNIT0113-14-005	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	Golpe con Golpe	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005694	SONG004330			REL000019	partial_10_of_15	description_tab
UNIT0113-14-006	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	Fue Por Una Cerveza	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005695	SONG004331			REL000019	partial_10_of_15	description_tab
UNIT0113-14-007	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	Añoranza Febril	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005696	SONG004332			REL000019	partial_10_of_15	description_tab
UNIT0113-14-008	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	Brisas del Valle	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005697	SONG004333			REL000019	partial_10_of_15	description_tab
UNIT0113-14-009	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	Cállate Corazón	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC005698	SONG004334			REL000019	partial_10_of_15	description_tab
UNIT0113-14-010	SRC0002	14	USB - Colección 100 Exitos de Pastor López	USB - Colección 100 Exitos de Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	Pastor López	El Ausente	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	REC001372;REC001373;REC005699	SONG001044			REL000019	partial_10_of_15	description_tab
UNIT0113-15-001	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	Los Sabanales	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005570;REC005589	SONG004225		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-002	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	La Yerbita	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005571	SONG004226		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-003	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	No Me Busques	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005572	SONG004227		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-004	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	Suéltala Pa' Que Se Defienda	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005573	SONG004228		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-005	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	Tres Tigres	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005574	SONG004229		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-006	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	Cumbiamberita	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005575	SONG004230		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-007	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	Cumbia Saramuya	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005576	SONG004231		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-008	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	El Bailador	duplicate	existing_authority_title_match;duplicate_title_within_unit0113;partial_or_estimated_source_tracklist	REC005577;REC005635	SONG004232		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-009	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	El Pasmao	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005578	SONG004233		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-15-010	SRC0002	15	USB - Colección 100 Exitos de Los Corraleros de Majagual	USB - Colección 100 Exitos de Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	Los Corraleros de Majagual	El Tamarindo	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist	REC005579	SONG004234		GRP0088	REL000007	partial_10_of_15	description_tab
UNIT0113-16-001	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	1.Me Sobran Las Palabras | Duban Bayona	title_conflict	title_contains_featured_artist_or_parse_separator;performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-002	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	2.Voy A Olvidarte | Amín Martinez	title_conflict	title_contains_featured_artist_or_parse_separator;performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-003	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	3.Solo Hay Una | Luis Miguel Fuentes	title_conflict	title_contains_featured_artist_or_parse_separator;performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-004	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	4.Donde Estarás | Robinson Damían	title_conflict	title_contains_featured_artist_or_parse_separator;performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-005	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	5.No Te Olvidaré | Luis Mateus	title_conflict	title_contains_featured_artist_or_parse_separator;performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-006	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	6.Por que Te Amo | Diomedes Dionisio Diaz	title_conflict	title_contains_featured_artist_or_parse_separator;performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-007	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	7.Tierra Mala | Amín Martinez	title_conflict	title_contains_featured_artist_or_parse_separator;performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-008	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	8.Vuelvete a Ir | Fabian Corrales	title_conflict	title_contains_featured_artist_or_parse_separator;performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-009	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	También puedes escucharlo en las plataformas digitales:	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-16-010	SRC0002	16	Íntimo - Siente el Vallenato	Íntimo - Siente el Vallenato	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/intimo-siente-el-vallenato/	Varios Artistas	ÍNTIMO – Siente el Vallenato	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-001	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	DISCO NUMERO 1	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-002	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	1. La Cerveza - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-003	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	2. Plegaria - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-004	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	3. Ocho Dias - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-005	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	4. Triste Diciembre -Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-006	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	5. Boquita De Caramelo - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-007	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	6. Me Voy Pa Macondo - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-008	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	7. Tabaco Y Ron - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-009	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	8. Asi Empezaron Papa Y Mama - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-010	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	9. La Conoci Un Domingo - Rodolfo Aicardi Con El Grupo Monteadentro	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-011	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	10. El Papelito Blanco - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-012	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	11. Olvidemos El Pasado - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-013	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	12. Cariñito - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-014	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	13. Fiesta En Mi Pueblo - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-015	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	14. Ojitos Hechiceros - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-016	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	15. Quiero Que Me Des Tu Amor - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-017	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	16. Los Cien Años De Macondo - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-018	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	17. Vagabundo Soy - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-019	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	18. La Colegiala - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-020	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	19. Por Favor Olvidame - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-021	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	20. Botellita De Ron - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-022	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	DISCO NUMERO 2	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
