
----- authority/staging/unit0119/UNIT0119_PROMOTION_READY_FROM_RECOVERY.tsv -----

----- authority/staging/unit0119/UNIT0119_STILL_REVIEW_REQUIRED.tsv -----
candidate_title_clean	1. La Cerveza	1
candidate_title_clean	1. Que No Quede Huella	1
candidate_title_clean	1. Ya Se Marcho	1
candidate_title_clean	20. Botellita De Ron	1
candidate_title_clean	20. Cara Carita	1
candidate_title_clean	20. La Bandolera	1
candidate_title_clean	20. La Bruja	1
candidate_title_clean	20. Provinciana	1
candidate_title_clean	2. Dile	1
candidate_title_clean	2. El Preso	1
candidate_title_clean	2. Masculino Y Femenino	1
candidate_title_clean	2. No Peliemos Tanto	1
candidate_title_clean	2. Plegaria	1
candidate_title_clean	3. Daniela	1
candidate_title_clean	3. El Cangrejito Enamorado	1
candidate_title_clean	3. El Lamento De Tu Voz	1
candidate_title_clean	3. Ocho Dias	1
candidate_title_clean	3. Yo No Fui	1
candidate_title_clean	4. Limoncito Con Ron	1
candidate_title_clean	4. Los Domingos	1
candidate_title_clean	4. Perdido Y Borracho	1
candidate_title_clean	4. Se La Llevo El Tren	1
candidate_title_clean	4. Triste Diciembre -Los Hispanos	1
candidate_title_clean	5. Boquita De Caramelo	1
candidate_title_clean	5. Borremos El Pasado	1
candidate_title_clean	5. Feliz Nochebuena	1
candidate_title_clean	5. La Suegra	1
candidate_title_clean	5. Lorenza	1
candidate_title_clean	6. Chan Con Chan	1
candidate_title_clean	6. Donde Estas Mariana	1
candidate_title_clean	6. El Baile Del Brinquito	1
candidate_title_clean	6. Linda Muchachita	1
candidate_title_clean	6. Me Voy Pa Macondo	1
candidate_title_clean	7. Carita De Cielo	1
candidate_title_clean	7. La Misma Vaina	1
candidate_title_clean	7. Tabaco Y Ron	1
candidate_title_clean	7. Tengo Celos	1
candidate_title_clean	7. Ya Para Que	1
candidate_title_clean	8. Amor Por Computadora	1
candidate_title_clean	8. Asi Empezaron Papa Y Mama	1
candidate_title_clean	8. Brisa Sala	1
candidate_title_clean	8. Cantares De Navidad	1
candidate_title_clean	8. Penas Por Un Amor	1
candidate_title_clean	9. El Ciclon	1
candidate_title_clean	9. La Burra Y La Chiva	1
candidate_title_clean	9. La Conoci Un Domingo	1
candidate_title_clean	9. Linda Rosa	1
candidate_title_clean	9. Muchachita Celosa	1
candidate_title_clean	Adiós Compay Gato	1
candidate_title_clean	Aires de Navidad / Los Titanes	1
candidate_title_clean	Alegre Petición	1
candidate_title_clean	A San Lázaro (Babalú)	1
candidate_title_clean	Bella es la Navida / Ricardo Ray	1
candidate_title_clean	Celos de Amor	1
candidate_title_clean	Cumbia Cienaguera	1
candidate_title_clean	Cumbia en Do Menor	1
candidate_title_clean	Cumbia Sampuesana	1
candidate_title_clean	DISCO NUMERO 1	1
candidate_title_clean	DISCO NUMERO 2	1
candidate_title_clean	DISCO NUMERO 3	1
candidate_title_clean	DISCO NUMERO 4	1
candidate_title_clean	DISCO NUMERO 5	1
candidate_title_clean	Dos Mujeres	1
candidate_title_clean	Echele Agua a la Sopa	1
candidate_title_clean	El Carretero	1
candidate_title_clean	El Duende Alegre	1
candidate_title_clean	El Enredo	1
candidate_title_clean	El Hijo Ausente / Pastor López y Su Combo	1
candidate_title_clean	El Pesebre / Afrosound	1
candidate_title_clean	El Que Siembra Su Maíz	1
candidate_title_clean	El Tirabuzón	1
candidate_title_clean	El Toro Miura	1
candidate_title_clean	En la Madrugá	1
candidate_title_clean	En la Nochebuena / La Sonora Matancera	1
candidate_title_clean	Entre Rejas	1
candidate_title_clean	Esta Noche es Mía	1
candidate_title_clean	Feliz Nochebuena / Los Hispanos	1
candidate_title_clean	Festival en Guararé	1
candidate_title_clean	Grito Vagabundo / Guillermo Buitrago	1
candidate_title_clean	ÍNTIMO	1
candidate_title_clean	La Boquitrompona	1
candidate_title_clean	La Dulce Toma	1
candidate_title_clean	La Encomienda	1
candidate_title_clean	La Morena Encarnación	1
candidate_title_clean	La Ñeca	1
candidate_title_clean	La Sombra de Tu Sonrisa	1
candidate_title_clean	Las Piponchas	1
candidate_title_clean	La Zenaida	1
candidate_title_clean	Los Sabanales	1
candidate_title_clean	Lupita	1
candidate_title_clean	Malao de Caña	1
candidate_title_clean	Maldita Navidad / Gabriel Romero y Su Orquesta	1
candidate_title_clean	Mata E Caña	1
candidate_title_clean	Mi Novia de Malas	1
candidate_title_clean	Mira Que Eres LInda	1
candidate_title_clean	Nuevamente	1
candidate_title_clean	Pascua en Navidad / Luis Felipe González	1
candidate_title_clean	Playas Marinas	1
candidate_title_clean	Que lo DIga Ella	1
candidate_title_clean	Ron de Vinola / Guillermo Buitrago	1
candidate_title_clean	Santo Domingo	1
