song_id	canonical_song_title	alternate_titles	composer	lyricist	country	language	source_id	confidence	review_status	created_at	updated_at
SONG000213	Amor Vendido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000214	Amor Y Odio						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000215	Amor Y Olvido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000216	Amor Y Paz						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000217	Amor Y Pena						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000218	Amor Y Tormento						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000219	Amorcito Consentido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000220	Amorcito Corazon						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000221	Amorcito De Mi Alma						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000222	Amorcito De Mi Vida						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000223	Amorcito Norteño						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000224	Amores De Primavera						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000225	Amores Por Correo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000226	Amoroso						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000227	Amparo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000228	Ana						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000229	Anda Y Di						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000230	Andale Compadre						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000231	Ando Borracho						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000232	Ando Como Bala						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000233	Ando De Luna De Miel						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000234	Ando Marchito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000235	Ando Muy Borracho						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000236	Ando Vagando						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000237	Angelina						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000238	Angelitos Negros						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000239	Angustia						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000240	Angustia De Pensar						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000241	Anhelo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000242	Anillo De Compromiso						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000243	Animese Vida Mia						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000244	Anoche A Las Dos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000245	Anoche Estuve Llorando						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000246	Anoche Hable Con La Luna						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000247	Anoche Nos Peleamos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000248	Anoche Platicamos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000249	Anoche Te Senti						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000250	Anoche Te Soñe						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000251	Anselma						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000252	Ansiandote						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000253	Ansias						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
