recording_id	label_id	relationship_type	source_id	confidence	review_status
REC002350	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002351	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002352	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002353	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002354	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002355	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002356	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002357	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002358	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002359	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002360	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002361	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002362	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002363	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002364	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002365	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002366	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002367	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002368	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002369	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002370	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002371	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002372	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002373	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002374	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002375	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002376	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002377	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002378	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002379	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002380	LBL000002	recording_label	SRC0001	medium	needs_review
REC002381	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002382	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002383	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002384	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002385	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002386	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002387	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002388	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002389	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002390	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002391	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002392	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002393	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002394	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002395	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002396	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002397	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002398	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002399	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002400	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002401	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002402	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002403	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002404	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002405	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002406	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002407	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002408	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002409	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002410	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002411	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002412	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002413	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002414	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002415	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002416	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002417	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002418	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002419	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002420	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002421	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002422	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002423	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002424	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002425	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002426	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002427	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002428	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002429	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002430	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002431	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002432	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002433	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002434	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002435	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002436	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002437	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002438	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002439	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002440	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002441	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002442	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002443	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002444	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002445	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002446	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002447	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002448	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002449	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002450	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002451	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002452	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002453	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002454	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002455	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002456	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002457	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002458	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002459	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002460	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002461	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002462	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002463	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002464	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002465	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002466	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002467	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002468	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002469	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002470	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002471	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002472	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002473	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002474	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002475	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002476	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002477	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002478	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002479	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002480	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002481	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002482	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002483	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002484	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002485	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002486	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002487	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002488	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002489	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002490	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002491	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002492	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002493	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002494	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002495	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002496	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002497	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002498	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002499	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002500	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002501	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002502	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002503	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002504	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002505	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002506	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002507	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002508	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002509	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002510	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002511	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002512	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002513	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002514	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002515	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002516	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002517	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002518	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002519	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002520	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002521	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002522	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002523	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002524	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002525	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002526	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002527	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002528	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002529	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002530	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002531	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002532	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002533	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002534	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002535	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002536	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002537	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002538	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002539	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002540	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002541	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002542	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002543	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002544	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002545	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002546	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002547	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002548	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002549	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002550	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002551	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002552	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002553	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002554	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002555	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002556	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002557	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002558	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002559	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002560	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002561	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002562	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002563	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002564	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002565	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002566	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002567	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002568	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002569	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002570	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002571	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002572	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002573	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002574	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002575	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002576	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002577	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002578	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002579	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002580	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002581	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002582	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002583	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002584	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002585	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002586	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002587	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002588	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002589	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002590	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002591	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002592	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002593	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002594	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002595	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002596	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002597	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002598	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002599	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002600	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002601	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002602	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002603	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002604	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002605	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002606	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002607	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002608	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002609	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002610	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002611	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002612	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002613	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002614	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002615	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002616	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002617	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002618	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002619	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002620	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002621	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002622	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002623	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002624	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002625	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002626	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002627	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002628	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002629	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002630	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002631	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002632	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002633	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002634	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002635	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002636	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002637	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002638	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002639	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002640	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002641	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002642	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002643	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002644	LBL000002	recording_label	SRC0001	medium	needs_review
REC002645	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002646	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002647	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002648	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002649	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002650	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002651	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002652	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002653	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002654	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002655	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002656	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002657	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002658	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002659	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002660	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002661	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002662	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002663	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002664	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002665	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002666	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002667	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002668	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002669	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002670	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002671	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002672	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002673	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002674	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002675	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002676	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002677	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002678	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002679	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002680	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002681	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002682	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002683	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002684	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002685	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002686	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002687	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002688	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002689	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002690	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002691	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002692	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002693	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002694	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002695	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002696	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002697	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002698	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002699	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002700	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002701	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002702	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002703	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002704	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002705	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002706	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002707	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002708	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002709	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002710	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002711	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002712	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002713	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002714	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002715	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002716	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002717	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002718	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002719	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002720	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002721	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002722	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002723	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002724	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002725	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002726	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002727	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002728	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002729	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002730	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002731	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002732	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002733	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002734	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002735	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002736	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002737	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002738	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002739	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002740	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002741	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002742	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002743	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002744	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002745	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002746	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002747	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002748	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002749	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002750	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002751	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002752	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002753	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002754	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002755	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002756	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002757	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002758	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002759	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002760	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002761	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002762	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002763	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002764	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002765	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002766	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002767	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002768	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002769	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002770	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002771	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002772	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002773	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002774	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002775	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002776	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002777	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002778	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002779	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002780	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002781	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002782	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002783	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002784	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002785	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002786	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002787	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002788	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002789	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002790	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002791	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002792	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002793	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002794	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002795	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002796	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002797	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002798	LBL000002	recording_label	SRC0001	high	raw_extracted
REC002799	LBL000002	recording_label	SRC0001	high	raw_extracted
