raw_source_id	raw_source_unit	raw_page	raw_row_in_page	source_id	source_reference	recording_path	raw_recording_title	recording_title	performer_name	composer_name	label_name	catalog_number	format	evidence_text	confidence	review_status
SRC-0010	frontera_peerless_ajax_full_0001	115	1	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-tierra-24	Mi Tierra	Mi Tierra	Los Charros De Ameca De Roman Palomar	Mendez, Jeronimo	Peerless	LPL-311	33	Frontera Peerless AJAX row: title='Mi Tierra', performer='Los Charros De Ameca De Roman Palomar', label='Peerless', catalog='LPL-311', format='33', path='/recordings/mi-tierra-24'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	2	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-todo-3	Mi Todo	Mi Todo	Luis Lozano	Parra, Alfredo	Peerless	2850	78	Frontera Peerless AJAX row: title='Mi Todo', performer='Luis Lozano', label='Peerless', catalog='2850', format='78', path='/recordings/mi-todo-3'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	3	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-tormento-16	Mi Tormento	Mi Tormento	Los Tecolines		Peerless	4517A	78	Frontera Peerless AJAX row: title='Mi Tormento', performer='Los Tecolines', label='Peerless', catalog='4517A', format='78', path='/recordings/mi-tormento-16'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	4	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-tragedia-1	Mi Tragedia	Mi Tragedia	Pedro Infante	Collazo, B. - Gottardi, B.	Peerless	2355	78	Frontera Peerless AJAX row: title='Mi Tragedia', performer='Pedro Infante', label='Peerless', catalog='2355', format='78', path='/recordings/mi-tragedia-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	5	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-truquito-2	Mi Truquito	Mi Truquito	Trio Los Pepes	Veldespí, Armando	Peerless	3102	78	Frontera Peerless AJAX row: title='Mi Truquito', performer='Trio Los Pepes', label='Peerless', catalog='3102', format='78', path='/recordings/mi-truquito-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	6	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-ultima-carta-33	Mi Ultima Carta	Mi Ultima Carta	Los Broncos De Reynosa	Cordero, Victor	Peerless	AP-108	33	Frontera Peerless AJAX row: title='Mi Ultima Carta', performer='Los Broncos De Reynosa', label='Peerless', catalog='AP-108', format='33', path='/recordings/mi-ultima-carta-33'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	7	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-ultima-carta-34	Mi Ultima Carta	Mi Ultima Carta	David Zaizar	Cordero, Victor	Peerless	S-1528	33	Frontera Peerless AJAX row: title='Mi Ultima Carta', performer='David Zaizar', label='Peerless', catalog='S-1528', format='33', path='/recordings/mi-ultima-carta-34'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	8	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-ultimo-adios-23	Mi Ultimo Adios	Mi Ultimo Adios	Manuelita Arriola	Parra, Alfredo	Peerless	1801	78	Frontera Peerless AJAX row: title='Mi Ultimo Adios', performer='Manuelita Arriola', label='Peerless', catalog='1801', format='78', path='/recordings/mi-ultimo-adios-23'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	9	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-ultimo-fracaso-6	Mi Ultimo Fracaso	Mi Ultimo Fracaso	Pimentel - Ledezma	Gil, Alfredo	Peerless	4717A	78	Frontera Peerless AJAX row: title='Mi Ultimo Fracaso', performer='Pimentel - Ledezma', label='Peerless', catalog='4717A', format='78', path='/recordings/mi-ultimo-fracaso-6'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	10	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-ultimo-fracaso-7	Mi Ultimo Fracaso	Mi Ultimo Fracaso	Los Tecolines	Gil, A.	Peerless	4745B	78	Frontera Peerless AJAX row: title='Mi Ultimo Fracaso', performer='Los Tecolines', label='Peerless', catalog='4745B', format='78', path='/recordings/mi-ultimo-fracaso-7'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	11	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-ultimo-refugio-9	Mi Ultimo Refugio	Mi Ultimo Refugio	Juan Mendoza	Pazos, M. Angel	Peerless	7702	45	Frontera Peerless AJAX row: title='Mi Ultimo Refugio', performer='Juan Mendoza', label='Peerless', catalog='7702', format='45', path='/recordings/mi-ultimo-refugio-9'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	12	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-ultimo-refugio-14	Mi Ultimo Refugio	Mi Ultimo Refugio	Juan Mendoza	Pasos, Miguel Angel	Peerless	LD-648	33	Frontera Peerless AJAX row: title='Mi Ultimo Refugio', performer='Juan Mendoza', label='Peerless', catalog='LD-648', format='33', path='/recordings/mi-ultimo-refugio-14'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	13	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-unico-camino-44	Mi Unico Camino	Mi Unico Camino	David Zaizar	Mendez Del Castillo, Rubén	Peerless	PEE-1728	33	Frontera Peerless AJAX row: title='Mi Unico Camino', performer='David Zaizar', label='Peerless', catalog='PEE-1728', format='33', path='/recordings/mi-unico-camino-44'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	14	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-unico-pecado-0	Mi Unico Pecado	Mi Unico Pecado	Juan Mendoza	Colmenares, A.	Peerless	7458	45	Frontera Peerless AJAX row: title='Mi Unico Pecado', performer='Juan Mendoza', label='Peerless', catalog='7458', format='45', path='/recordings/mi-unico-pecado-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	15	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-vaca-lechera-1	Mi Vaca Lechera	Mi Vaca Lechera	Trio Janitzio	Morcillo, J. - Garcia, F.	Peerless	2547	78	Frontera Peerless AJAX row: title='Mi Vaca Lechera', performer='Trio Janitzio', label='Peerless', catalog='2547', format='78', path='/recordings/mi-vaca-lechera-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	16	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-vaca-lechera-2	Mi Vaca Lechera	Mi Vaca Lechera	Vicentico Valdés	Morcillo, J. - Garcia, F.	Peerless	2564	78	Frontera Peerless AJAX row: title='Mi Vaca Lechera', performer='Vicentico Valdés', label='Peerless', catalog='2564', format='78', path='/recordings/mi-vaca-lechera-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	17	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-vida-24	Mi Vida	Mi Vida	Rosa Maria Mayer	Mayer, Manuel	Peerless	5141	45	Frontera Peerless AJAX row: title='Mi Vida', performer='Rosa Maria Mayer', label='Peerless', catalog='5141', format='45', path='/recordings/mi-vida-24'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	18	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-vida-se-acaba-0	Mi Vida Se Acaba	Mi Vida Se Acaba	Trio Hermanos Michel	Pérez, Mario D.	Peerless	PS-15a	78	Frontera Peerless AJAX row: title='Mi Vida Se Acaba', performer='Trio Hermanos Michel', label='Peerless', catalog='PS-15a', format='78', path='/recordings/mi-vida-se-acaba-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	19	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-vidita-2	Mi Vidita	Mi Vidita	Marimba Hermanos Paniagua	Robles, Pepe	Peerless	3563	78	Frontera Peerless AJAX row: title='Mi Vidita', performer='Marimba Hermanos Paniagua', label='Peerless', catalog='3563', format='78', path='/recordings/mi-vidita-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	20	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-viejecita	Mi Viejecita	Mi Viejecita	Maria De Jesus Vasquez	FAV	Peerless	6089	45	Frontera Peerless AJAX row: title='Mi Viejecita', performer='Maria De Jesus Vasquez', label='Peerless', catalog='6089', format='45', path='/recordings/mi-viejecita'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	21	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-virgen-ranchera-2	Mi Virgen Ranchera	Mi Virgen Ranchera	Martin Y Malena	Monge, Chucho	Peerless	2049	78	Frontera Peerless AJAX row: title='Mi Virgen Ranchera', performer='Martin Y Malena', label='Peerless', catalog='2049', format='78', path='/recordings/mi-virgen-ranchera-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	22	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mi-yeguita-1	Mi Yeguita	Mi Yeguita	Ventura Romero	Romero, Ventura	Peerless	2957	78	Frontera Peerless AJAX row: title='Mi Yeguita', performer='Ventura Romero', label='Peerless', catalog='2957', format='78', path='/recordings/mi-yeguita-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	23	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mia-18	Mia	Mia	Pedro Infante	Esperon, Manuel - Bermejo, Felipe	Peerless	5019	78	Frontera Peerless AJAX row: title='Mia', performer='Pedro Infante', label='Peerless', catalog='5019', format='78', path='/recordings/mia-18'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	24	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mia-22	Mia	Mia	Pedro Infante	Esperon, Manuel - Bermejo, Felipe	Peerless	M-1064	33	Frontera Peerless AJAX row: title='Mia', performer='Pedro Infante', label='Peerless', catalog='M-1064', format='33', path='/recordings/mia-22'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	25	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mia-no-mas-2	Mia No Mas	Mia No Mas	Lupita Palomera	Lara, Agustín	Peerless	1318	78	Frontera Peerless AJAX row: title='Mia No Mas', performer='Lupita Palomera', label='Peerless', catalog='1318', format='78', path='/recordings/mia-no-mas-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	26	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/micaela-9	Micaela	Micaela	Johnny Lopez	Meyer, Luis Carlos	Peerless	2495	78	Frontera Peerless AJAX row: title='Micaela', performer='Johnny Lopez', label='Peerless', catalog='2495', format='78', path='/recordings/micaela-9'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	27	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/miel-amarga-37	Miel Amarga	Miel Amarga	Lupe Aguilar	Sánchez, Cuco	Peerless	10054-B	45	Frontera Peerless AJAX row: title='Miel Amarga', performer='Lupe Aguilar', label='Peerless', catalog='10054-B', format='45', path='/recordings/miel-amarga-37'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	28	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mientras-aclaro-0	Mientras Aclaro	Mientras Aclaro	Dueto Monterrey	Mendez, Rubén	Peerless	3696	78	Frontera Peerless AJAX row: title='Mientras Aclaro', performer='Dueto Monterrey', label='Peerless', catalog='3696', format='78', path='/recordings/mientras-aclaro-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	29	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mientras-tenga-corazon-11	Mientras Tenga Corazon	Mientras Tenga Corazon	Trio Los Embajadores	Orquiza, Gilberto	Peerless	4033	78	Frontera Peerless AJAX row: title='Mientras Tenga Corazon', performer='Trio Los Embajadores', label='Peerless', catalog='4033', format='78', path='/recordings/mientras-tenga-corazon-11'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	115	30	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mientras-tenga-corazon-12	Mientras Tenga Corazon	Mientras Tenga Corazon	Lupe Aguilar	Silvestre, Jesus	Peerless	10060-A	45	Frontera Peerless AJAX row: title='Mientras Tenga Corazon', performer='Lupe Aguilar', label='Peerless', catalog='10060-A', format='45', path='/recordings/mientras-tenga-corazon-12'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	1	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mientras-tu-duermes-0	Mientras Tu Duermes	Mientras Tu Duermes	Trio Los Yucas		Peerless	4246-B	78	Frontera Peerless AJAX row: title='Mientras Tu Duermes', performer='Trio Los Yucas', label='Peerless', catalog='4246-B', format='78', path='/recordings/mientras-tu-duermes-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	2	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/miguel-3	Miguel	Miguel	Los Tecolines		Peerless	4292-B	78	Frontera Peerless AJAX row: title='Miguel', performer='Los Tecolines', label='Peerless', catalog='4292-B', format='78', path='/recordings/miguel-3'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	3	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mil-besos-14	Mil Besos	Mil Besos	Pimentel - Ledezma		Peerless	4641B	78	Frontera Peerless AJAX row: title='Mil Besos', performer='Pimentel - Ledezma', label='Peerless', catalog='4641B', format='78', path='/recordings/mil-besos-14'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	4	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mil-penas-5	Mil Penas	Mil Penas	Hermanos Zaizar	Zaizar, Juan	Peerless	S-1634	33	Frontera Peerless AJAX row: title='Mil Penas', performer='Hermanos Zaizar', label='Peerless', catalog='S-1634', format='33', path='/recordings/mil-penas-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	5	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mil-penas-6	Mil Penas	Mil Penas	La Prieta Linda	Zaizar, Juan	Peerless	6138	45	Frontera Peerless AJAX row: title='Mil Penas', performer='La Prieta Linda', label='Peerless', catalog='6138', format='45', path='/recordings/mil-penas-6'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	6	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mil-pu%C3%B1aladas-23	Mil Puñaladas	Mil Puñaladas	La Prieta Linda	Silvestre, J.	Peerless	4927	78	Frontera Peerless AJAX row: title='Mil Puñaladas', performer='La Prieta Linda', label='Peerless', catalog='4927', format='78', path='/recordings/mil-pu%C3%B1aladas-23'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	7	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mil-veces-9	Mil Veces	Mil Veces	Hermanos Zaizar	Sabre Marroquín, Manuel	Peerless	S-1523	33	Frontera Peerless AJAX row: title='Mil Veces', performer='Hermanos Zaizar', label='Peerless', catalog='S-1523', format='33', path='/recordings/mil-veces-9'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	8	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/milagro-de-amor-6	Milagro De Amor	Milagro De Amor	Martha Triana	Gómez Barrera, Carlos	Peerless	2357	78	Frontera Peerless AJAX row: title='Milagro De Amor', performer='Martha Triana', label='Peerless', catalog='2357', format='78', path='/recordings/milagro-de-amor-6'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	9	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/milagro-de-amor-7	Milagro De Amor	Milagro De Amor	Carlos Alas Del Casino	Gómez Barrera, Carlos	Peerless	2648	78	Frontera Peerless AJAX row: title='Milagro De Amor', performer='Carlos Alas Del Casino', label='Peerless', catalog='2648', format='78', path='/recordings/milagro-de-amor-7'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	10	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/miniatura-1	Miniatura	Miniatura	Toña La Negra		Peerless	4263-B	78	Frontera Peerless AJAX row: title='Miniatura', performer='Toña La Negra', label='Peerless', catalog='4263-B', format='78', path='/recordings/miniatura-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	11	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mira-nada-mas-13	Mira Nada Mas	Mira Nada Mas	Pedro Infante	Fuentes, Rubén - Cervantes, Alberto	Peerless	4148-A	78	Frontera Peerless AJAX row: title='Mira Nada Mas', performer='Pedro Infante', label='Peerless', catalog='4148-A', format='78', path='/recordings/mira-nada-mas-13'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	12	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mira-nada-mas-15	Mira Nada Mas	Mira Nada Mas	Pedro Infante	Fuentes, Rubén - Cervantes, Alberto	Peerless	M-1061	33	Frontera Peerless AJAX row: title='Mira Nada Mas', performer='Pedro Infante', label='Peerless', catalog='M-1061', format='33', path='/recordings/mira-nada-mas-15'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	13	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mira-que-eres-linda-5	Mira Que Eres Linda	Mira Que Eres Linda	Trio Los Yucas		Peerless	4209-A	78	Frontera Peerless AJAX row: title='Mira Que Eres Linda', performer='Trio Los Yucas', label='Peerless', catalog='4209-A', format='78', path='/recordings/mira-que-eres-linda-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	14	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mirame-mis-ojos-0	Mirame A Mis Ojos	Mirame A Mis Ojos	Hermanas Hernández	Torres Romo, Ismael	Peerless	3136	78	Frontera Peerless AJAX row: title='Mirame A Mis Ojos', performer='Hermanas Hernández', label='Peerless', catalog='3136', format='78', path='/recordings/mirame-mis-ojos-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	15	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mirando-al-cielo-4	Mirando Al Cielo	Mirando Al Cielo	Maria Trinidad	Neuman, Sally	Peerless	4142B	78	Frontera Peerless AJAX row: title='Mirando Al Cielo', performer='Maria Trinidad', label='Peerless', catalog='4142B', format='78', path='/recordings/mirando-al-cielo-4'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	16	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mirando-arriba-0	Mirando Arriba	Mirando Arriba	Dueto Timbre Y Sobre	Chaidez Díaz, Melesio	Peerless	8137-B	45	Frontera Peerless AJAX row: title='Mirando Arriba', performer='Dueto Timbre Y Sobre', label='Peerless', catalog='8137-B', format='45', path='/recordings/mirando-arriba-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	17	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mirandote-3	Mirandote	Mirandote	Salvador García	Guevara, Luis	Peerless	2338	78	Frontera Peerless AJAX row: title='Mirandote', performer='Salvador García', label='Peerless', catalog='2338', format='78', path='/recordings/mirandote-3'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	18	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mis-a%C3%B1oranzas-0	Mis Añoranzas	Mis Añoranzas	Manuel D. Núñez	Núñez, Manuel D.	Peerless	1011-A	45	Frontera Peerless AJAX row: title='Mis Añoranzas', performer='Manuel D. Núñez', label='Peerless', catalog='1011-A', format='45', path='/recordings/mis-a%C3%B1oranzas-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	19	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mis-dos-amores-10	Mis Dos Amores	Mis Dos Amores	Hermanos Zaizar	Zaizar, Juan	Peerless	LP-1980	33	Frontera Peerless AJAX row: title='Mis Dos Amores', performer='Hermanos Zaizar', label='Peerless', catalog='LP-1980', format='33', path='/recordings/mis-dos-amores-10'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	20	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mis-ojos-me-denuncian-38	Mis Ojos Me Denuncian	Mis Ojos Me Denuncian	Los Dos	Acuña, Manuel S.	Peerless	5137-B	45	Frontera Peerless AJAX row: title='Mis Ojos Me Denuncian', performer='Los Dos', label='Peerless', catalog='5137-B', format='45', path='/recordings/mis-ojos-me-denuncian-38'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	21	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mis-tinieblas-1	Mis Tinieblas	Mis Tinieblas	Trio Los Embajadores	Gil, Alfredo	Peerless	4852-A	78	Frontera Peerless AJAX row: title='Mis Tinieblas', performer='Trio Los Embajadores', label='Peerless', catalog='4852-A', format='78', path='/recordings/mis-tinieblas-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	22	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mis-tinieblas-3	Mis Tinieblas	Mis Tinieblas	Trio Los Embajadores	Gil, Alfredo	Peerless	4852-A	45	Frontera Peerless AJAX row: title='Mis Tinieblas', performer='Trio Los Embajadores', label='Peerless', catalog='4852-A', format='45', path='/recordings/mis-tinieblas-3'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	23	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mis-ultimos-momentos-0	Mis Ultimos Momentos	Mis Ultimos Momentos	Juan Zaizar	Zaizar, Juan	Peerless	5108	78	Frontera Peerless AJAX row: title='Mis Ultimos Momentos', performer='Juan Zaizar', label='Peerless', catalog='5108', format='78', path='/recordings/mis-ultimos-momentos-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	24	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/modesta-ayala-40	Modesta Ayala	Modesta Ayala	Banda Sinaloense Los Rubio De Mocorito		Peerless	AP-114	33	Frontera Peerless AJAX row: title='Modesta Ayala', performer='Banda Sinaloense Los Rubio De Mocorito', label='Peerless', catalog='AP-114', format='33', path='/recordings/modesta-ayala-40'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	25	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/modesta-ayala-41	Modesta Ayala	Modesta Ayala	Hermanos Zaizar		Peerless	LPPU-1840	33	Frontera Peerless AJAX row: title='Modesta Ayala', performer='Hermanos Zaizar', label='Peerless', catalog='LPPU-1840', format='33', path='/recordings/modesta-ayala-41'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	26	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/modesta-ayala-42	Modesta Ayala	Modesta Ayala	Hermanos Zaizar		Peerless	2351-7	33	Frontera Peerless AJAX row: title='Modesta Ayala', performer='Hermanos Zaizar', label='Peerless', catalog='2351-7', format='33', path='/recordings/modesta-ayala-42'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	27	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mojarrita-de-agua-dulce-2	Mojarrita De Agua Dulce	Mojarrita De Agua Dulce	Hermanos Zaizar	Zamora Tijerina, Rodolfo	Peerless	8546-A	45	Frontera Peerless AJAX row: title='Mojarrita De Agua Dulce', performer='Hermanos Zaizar', label='Peerless', catalog='8546-A', format='45', path='/recordings/mojarrita-de-agua-dulce-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	28	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/mojarrita-de-agua-dulce-3	Mojarrita De Agua Dulce	Mojarrita De Agua Dulce	Hermanos Zaizar	Zamora Tijerina, Rodolfo	Peerless	M-1443	33	Frontera Peerless AJAX row: title='Mojarrita De Agua Dulce', performer='Hermanos Zaizar', label='Peerless', catalog='M-1443', format='33', path='/recordings/mojarrita-de-agua-dulce-3'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	29	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/molino-rojo-0	Molino Rojo	Molino Rojo	Los Tecolines		Peerless	4229-B	78	Frontera Peerless AJAX row: title='Molino Rojo', performer='Los Tecolines', label='Peerless', catalog='4229-B', format='78', path='/recordings/molino-rojo-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	116	30	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/momento-divino-1	Momento Divino	Momento Divino	Salvador García	Maldonado, Fernando Z.	Peerless	2288	78	Frontera Peerless AJAX row: title='Momento Divino', performer='Salvador García', label='Peerless', catalog='2288', format='78', path='/recordings/momento-divino-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	117	1	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/monterrey-48	Monterrey	Monterrey	Antonio Tanguma	Treviño, Reymundo	Peerless	3056	78	Frontera Peerless AJAX row: title='Monterrey', performer='Antonio Tanguma', label='Peerless', catalog='3056', format='78', path='/recordings/monterrey-48'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	117	2	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/morena-17	Morena	Morena	Antonio Badu		Peerless	4399-A	78	Frontera Peerless AJAX row: title='Morena', performer='Antonio Badu', label='Peerless', catalog='4399-A', format='78', path='/recordings/morena-17'	high	raw_extracted
