unit_candidate_id	source_id	source_row	release_title	product_title	release_url	artist_name	candidate_title	review_class	review_detail	existing_recording_id	existing_song_id	matched_performer_id	matched_group_id	resolved_release_id	source_tracklist_status	source_extract_method	candidate_title_clean	extracted_artist_name	split_status	recovered_match_type	recovered_performer_id	recovered_group_id	recovered_entity_name	recovery_status	final_candidate_title	final_artist_name	final_performer_id	final_group_id	unit0119_status	unit0119_recheck_reasons	unit0120_status	unit0120_blockers
UNIT0113-17-047	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	4. Perdido Y Borracho - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	4. Perdido Y Borracho	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	4. Perdido Y Borracho	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-048	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	5. La Suegra - Rodolfo Aicardi	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	5. La Suegra	Rodolfo Aicardi	split	none				split_only	5. La Suegra	Rodolfo Aicardi	PER000338		review_required	release_unresolved	promotion_candidate	
UNIT0113-17-049	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	6. Donde Estas Mariana - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	6. Donde Estas Mariana	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	6. Donde Estas Mariana	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-050	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	7. Ya Para Que - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	7. Ya Para Que	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	7. Ya Para Que	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-051	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	8. Penas Por Un Amor - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	8. Penas Por Un Amor	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	8. Penas Por Un Amor	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-052	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	9. Linda Rosa - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	9. Linda Rosa	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	9. Linda Rosa	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-054	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	11. Que Regrese - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	11. Que Regrese	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	11. Que Regrese	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-055	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	12. Voy Cantando - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	12. Voy Cantando	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	12. Voy Cantando	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-056	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	13. El Casado Arrepentido - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	13. El Casado Arrepentido	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	13. El Casado Arrepentido	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-057	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	14. Cumbia Marinera - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	14. Cumbia Marinera	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	14. Cumbia Marinera	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-058	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	15. El Maestro - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	15. El Maestro	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	15. El Maestro	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-059	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	16. El Tizon - La Sonora Dinamita	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	16. El Tizon	La Sonora Dinamita	split	group		GRP0255	La Sonora Dinamita	recovered_entity	16. El Tizon	La Sonora Dinamita		GRP0255	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-060	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	17. Manuelito Barrios - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	17. Manuelito Barrios	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	17. Manuelito Barrios	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-061	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	18. Casi Casi - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	18. Casi Casi	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	18. Casi Casi	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-062	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	19. Entonces Cuando - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	19. Entonces Cuando	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	19. Entonces Cuando	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-063	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	20. La Bandolera - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	20. La Bandolera	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	20. La Bandolera	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-065	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	1. Ya Se Marcho - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	1. Ya Se Marcho	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	1. Ya Se Marcho	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-066	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	2. Masculino Y Femenino - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	2. Masculino Y Femenino	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	2. Masculino Y Femenino	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-067	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	3. El Cangrejito Enamorado - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	3. El Cangrejito Enamorado	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	3. El Cangrejito Enamorado	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-068	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	4. Se La Llevo El Tren - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	4. Se La Llevo El Tren	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	4. Se La Llevo El Tren	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-069	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	5. Lorenza - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	5. Lorenza	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	5. Lorenza	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-070	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	6. Linda Muchachita - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	6. Linda Muchachita	Rodolfo Aicardi Y Su Tipica Ra7	split	none				split_only	6. Linda Muchachita	Rodolfo Aicardi Y Su Tipica Ra7		GRP0281	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-071	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	7. Carita De Cielo - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	7. Carita De Cielo	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	7. Carita De Cielo	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-072	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	8. Amor Por Computadora - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	8. Amor Por Computadora	Rodolfo Aicardi Y Su Tipica Ra7	split	none				split_only	8. Amor Por Computadora	Rodolfo Aicardi Y Su Tipica Ra7		GRP0281	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-073	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	9. La Burra Y La Chiva - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	9. La Burra Y La Chiva	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	9. La Burra Y La Chiva	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-074	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	10. Mi Cumbion - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	10. Mi Cumbion	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	10. Mi Cumbion	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-076	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	12. Los Algodones - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	12. Los Algodones	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	12. Los Algodones	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-077	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	13. El Pescador Triste - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	13. El Pescador Triste	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	13. El Pescador Triste	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-078	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	14. El Telefono - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	14. El Telefono	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	14. El Telefono	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-079	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	15. Mi Primavera - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	15. Mi Primavera	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	15. Mi Primavera	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-080	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	16. La Revancha - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	16. La Revancha	Rodolfo Aicardi Y Su Tipica Ra7	split	none				split_only	16. La Revancha	Rodolfo Aicardi Y Su Tipica Ra7		GRP0281	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-081	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	17. Cinturita De Jabon - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	17. Cinturita De Jabon	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	17. Cinturita De Jabon	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-082	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	18. Fiesta De Cumpleaños - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	18. Fiesta De Cumpleaños	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	18. Fiesta De Cumpleaños	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-083	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	19. El Escorpion - Rodolfo Aicardi	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	19. El Escorpion	Rodolfo Aicardi	split	none				split_only	19. El Escorpion	Rodolfo Aicardi	PER000338		review_required	release_unresolved	promotion_candidate	
UNIT0113-17-084	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	20. La Bruja - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	20. La Bruja	Los Hispanos	split	group		GRP0278	Los Hispanos	recovered_entity	20. La Bruja	Los Hispanos		GRP0278	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-086	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	1. Que No Quede Huella - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	1. Que No Quede Huella	Rodolfo Aicardi Y Su Tipica Ra7	split	none				split_only	1. Que No Quede Huella	Rodolfo Aicardi Y Su Tipica Ra7		GRP0281	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-087	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	2. No Peliemos Tanto - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	2. No Peliemos Tanto	Rodolfo Aicardi Y Su Tipica Ra7	split	none				split_only	2. No Peliemos Tanto	Rodolfo Aicardi Y Su Tipica Ra7		GRP0281	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-088	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	3. El Lamento De Tu Voz - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	3. El Lamento De Tu Voz	Rodolfo Aicardi Y Su Tipica Ra7	split	none				split_only	3. El Lamento De Tu Voz	Rodolfo Aicardi Y Su Tipica Ra7		GRP0281	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-089	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	4. Limoncito Con Ron - Rodolfo Aicardi	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	4. Limoncito Con Ron	Rodolfo Aicardi	split	none				split_only	4. Limoncito Con Ron	Rodolfo Aicardi	PER000338		review_required	release_unresolved	promotion_candidate	
UNIT0113-17-090	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	5. Borremos El Pasado - Rodolfo Aicardi	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	5. Borremos El Pasado	Rodolfo Aicardi	split	none				split_only	5. Borremos El Pasado	Rodolfo Aicardi	PER000338		review_required	release_unresolved	promotion_candidate	
UNIT0113-17-091	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	6. El Baile Del Brinquito - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	6. El Baile Del Brinquito	Rodolfo Aicardi Y Su Tipica Ra7	split	none				split_only	6. El Baile Del Brinquito	Rodolfo Aicardi Y Su Tipica Ra7		GRP0281	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-092	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	7. Tengo Celos - Rodolfo Aicardi Con Los Idolos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	7. Tengo Celos	Rodolfo Aicardi Con Los Idolos	split	none				split_only	7. Tengo Celos	Rodolfo Aicardi Con Los Idolos		GRP0285	review_required	release_unresolved	promotion_candidate	
UNIT0113-17-093	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	8. Brisa Sala - Rodolfo Aicardi Con Los Idolos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab	8. Brisa Sala	Rodolfo Aicardi Con Los Idolos	split	none				split_only	8. Brisa Sala	Rodolfo Aicardi Con Los Idolos		GRP0285	review_required	release_unresolved	promotion_candidate	
