batch_recording_id	promotion_status	master_recording_id	recording_title	canonical_song_id	primary_group_id	primary_performer_id	release_id	label_id	match_basis	source_id	source_name	source_url	release_candidate_id	release_title	release_interpreter	release_genre	release_format	release_year	reference_number	side	track_number	global_track_number	raw_track_title	artist_text	source_reference	evidence_text	confidence	review_status
SRC0002-B0003-REC011	NEW	REC005536	Kadett Cabalga	SONG004196	GRP0257		REL000003	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	SRC0002-B0003-REL001	LP - Cumbia y Nada Más	Afrosound	Tropical	LP Estereo 33 RPM			B	6	11	Kadett Cabalga	Afrosound (Feat. Chill Mafia y Ben Yart)	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/#track-B6	Discos Fuentes shop product page: release='LP - Cumbia y Nada Más', track='B6', raw_track='Kadett Cabalga'	high	staged_for_review
SRC0002-B0003-REC012	NEW	REC005537	Dame Tu Mujer José	SONG004197	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			A	1	12	Dame Tu Mujer José	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-A1	Discos Fuentes shop product page: release='LP - Historia Musical', track='A1', raw_track='Dame Tu Mujer José'	high	staged_for_review
SRC0002-B0003-REC013	NEW	REC005538	El Pájaro Amarillo	SONG004198	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			A	2	13	El Pájaro Amarillo	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-A2	Discos Fuentes shop product page: release='LP - Historia Musical', track='A2', raw_track='El Pájaro Amarillo'	high	staged_for_review
SRC0002-B0003-REC014	NEW	REC005539	María Teresa	SONG002383	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			A	3	14	María Teresa	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-A3	Discos Fuentes shop product page: release='LP - Historia Musical', track='A3', raw_track='María Teresa'	high	staged_for_review
SRC0002-B0003-REC015	NEW	REC005540	El Aguacero	SONG001020	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			A	4	15	El Aguacero	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-A4	Discos Fuentes shop product page: release='LP - Historia Musical', track='A4', raw_track='El Aguacero'	high	staged_for_review
SRC0002-B0003-REC016	NEW	REC005541	El Ron de Vinola	SONG004199	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			A	5	16	El Ron de Vinola	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-A5	Discos Fuentes shop product page: release='LP - Historia Musical', track='A5', raw_track='El Ron de Vinola'	high	staged_for_review
SRC0002-B0003-REC017	NEW	REC005542	La Pringamoza	SONG004200	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			A	6	17	La Pringamoza	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-A6	Discos Fuentes shop product page: release='LP - Historia Musical', track='A6', raw_track='La Pringamoza'	high	staged_for_review
SRC0002-B0003-REC018	NEW	REC005543	Grito Vagabundo	SONG004201	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			A	7	18	Grito Vagabundo	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-A7	Discos Fuentes shop product page: release='LP - Historia Musical', track='A7', raw_track='Grito Vagabundo'	high	staged_for_review
SRC0002-B0003-REC019	NEW	REC005544	Las Mujeres a Mí No Me Quieren	SONG004202	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			B	1	19	Las Mujeres a Mí No Me Quieren	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-B1	Discos Fuentes shop product page: release='LP - Historia Musical', track='B1', raw_track='Las Mujeres a Mí No Me Quieren'	high	staged_for_review
SRC0002-B0003-REC020	NEW	REC005545	El Negro Picante	SONG004203	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			B	2	20	El Negro Picante	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-B2	Discos Fuentes shop product page: release='LP - Historia Musical', track='B2', raw_track='El Negro Picante'	high	staged_for_review
SRC0002-B0003-REC021	NEW	REC005546	Lo Gotereros	SONG004204	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			B	3	21	Lo Gotereros	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-B3	Discos Fuentes shop product page: release='LP - Historia Musical', track='B3', raw_track='Lo Gotereros'	high	staged_for_review
SRC0002-B0003-REC022	NEW	REC005547	Rosa María	SONG003398	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			B	4	22	Rosa María	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-B4	Discos Fuentes shop product page: release='LP - Historia Musical', track='B4', raw_track='Rosa María'	high	staged_for_review
SRC0002-B0003-REC023	NEW	REC005548	La Araña Picua	SONG004205	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			B	5	23	La Araña Picua	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-B5	Discos Fuentes shop product page: release='LP - Historia Musical', track='B5', raw_track='La Araña Picua'	high	staged_for_review
SRC0002-B0003-REC024	NEW	REC005549	Arbolito de Navidad	SONG004206	GRP0256		REL000004	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	Los 50 de Joselito	Tropical	LP Estereo 33 RPM			B	6	24	Arbolito de Navidad	Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-B6	Discos Fuentes shop product page: release='LP - Historia Musical', track='B6', raw_track='Arbolito de Navidad'	high	staged_for_review
SRC0002-B0003-REC025	NEW	REC005550	El Sofá	SONG004207	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				1	25	El Sofá	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-1	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='1', raw_track='El Sofá'	high	staged_for_review
SRC0002-B0003-REC026	NEW	REC005551	Quién Será	SONG003305	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				2	26	Quién Será	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-2	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='2', raw_track='Quién Será'	high	staged_for_review
SRC0002-B0003-REC027	NEW	REC005552	Burundanga	SONG004208	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				3	27	Burundanga	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-3	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='3', raw_track='Burundanga'	high	staged_for_review
SRC0002-B0003-REC028	NEW	REC005553	Todo Me Gusta de Ti	SONG004209	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				4	28	Todo Me Gusta de Ti	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-4	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='4', raw_track='Todo Me Gusta de Ti'	high	staged_for_review
SRC0002-B0003-REC029	NEW	REC005554	El Mambo es Universal	SONG004210	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				5	29	El Mambo es Universal	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-5	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='5', raw_track='El Mambo es Universal'	high	staged_for_review
SRC0002-B0003-REC030	NEW	REC005555	Cuando Tú Seas Mía	SONG004211	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				6	30	Cuando Tú Seas Mía	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-6	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='6', raw_track='Cuando Tú Seas Mía'	high	staged_for_review
SRC0002-B0003-REC031	NEW	REC005556	Oye Mima	SONG004212	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				7	31	Oye Mima	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-7	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='7', raw_track='Oye Mima'	high	staged_for_review
SRC0002-B0003-REC032	NEW	REC005557	Desesperación	SONG004213	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				8	32	Desesperación	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-8	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='8', raw_track='Desesperación'	high	staged_for_review
SRC0002-B0003-REC033	NEW	REC005558	Quedé Zaina	SONG004214	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				9	33	Quedé Zaina	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-9	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='9', raw_track='Quedé Zaina'	high	staged_for_review
SRC0002-B0003-REC034	NEW	REC005559	Historia de Un Amor	SONG001714	GRP0001		REL000005	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera	La Sonora Matancera	Tropical	USB				10	34	Historia de Un Amor	La Sonora Matancera	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-10	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='10', raw_track='Historia de Un Amor'	high	staged_for_review
SRC0002-B0003-REC035	NEW	REC005560	A Mi Dios Todo le Debo	SONG004215			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				1	35	A Mi Dios Todo le Debo	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-1	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='1', raw_track='A Mi Dios Todo le Debo'	high	staged_for_review
SRC0002-B0003-REC036	NEW	REC005561	Confundido	SONG004216			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				2	36	Confundido	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-2	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='2', raw_track='Confundido'	high	staged_for_review
SRC0002-B0003-REC037	NEW	REC005562	El Arbol	SONG004217			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				3	37	El Arbol	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-3	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='3', raw_track='El Arbol'	high	staged_for_review
SRC0002-B0003-REC038	NEW	REC005563	El Caminante	SONG004218			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				4	38	El Caminante	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-4	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='4', raw_track='El Caminante'	high	staged_for_review
SRC0002-B0003-REC039	NEW	REC005564	El Centurión de la Noche	SONG004219			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				5	39	El Centurión de la Noche	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-5	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='5', raw_track='El Centurión de la Noche'	high	staged_for_review
SRC0002-B0003-REC040	NEW	REC005565	El Cocinero Mayor	SONG004220			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				6	40	El Cocinero Mayor	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-6	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='6', raw_track='El Cocinero Mayor'	high	staged_for_review
SRC0002-B0003-REC041	NEW	REC005566	El Son del Caballo	SONG004221			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				7	41	El Son del Caballo	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-7	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='7', raw_track='El Son del Caballo'	high	staged_for_review
