batch_recording_id	promotion_status	master_recording_id	recording_title	canonical_song_id	primary_group_id	primary_performer_id	release_id	label_id	match_basis	source_id	source_name	source_url	release_candidate_id	release_title	release_interpreter	release_genre	release_format	release_year	reference_number	side	track_number	global_track_number	raw_track_title	artist_text	source_reference	evidence_text	confidence	review_status
SRC0002-B0005-REC040	NEW	REC005699	El Ausente	SONG001044			REL000019	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	SRC0002-B0005-REL004	Colección 100 Exitos de Pastor López	Pastor López	Tropical/Seasonal	USB		GE5012		10	40	El Ausente	Pastor López	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-10	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='10', raw_track='El Ausente'	high	staged_for_review
SRC0002-B0005-REC041	MATCH_EXISTING	REC005589	Los Sabanales	SONG004225	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		1	41	Los Sabanales	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-1	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='1', raw_track='Los Sabanales'	high	staged_for_review
SRC0002-B0005-REC042	MATCH_EXISTING	REC005571	La Yerbita	SONG004226	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		2	42	La Yerbita	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-2	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='2', raw_track='La Yerbita'	high	staged_for_review
SRC0002-B0005-REC043	MATCH_EXISTING	REC005572	No Me Busques	SONG004227	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		3	43	No Me Busques	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-3	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='3', raw_track='No Me Busques'	high	staged_for_review
SRC0002-B0005-REC044	MATCH_EXISTING	REC005573	Suéltala Pa' Que Se Defienda	SONG004228	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		4	44	Suéltala Pa' Que Se Defienda	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-4	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='4', raw_track='Suéltala Pa' Que Se Defienda'	high	staged_for_review
SRC0002-B0005-REC045	MATCH_EXISTING	REC005574	Tres Tigres	SONG004229	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		5	45	Tres Tigres	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-5	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='5', raw_track='Tres Tigres'	high	staged_for_review
SRC0002-B0005-REC046	MATCH_EXISTING	REC005575	Cumbiamberita	SONG004230	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		6	46	Cumbiamberita	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-6	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='6', raw_track='Cumbiamberita'	high	staged_for_review
SRC0002-B0005-REC047	MATCH_EXISTING	REC005576	Cumbia Saramuya	SONG004231	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		7	47	Cumbia Saramuya	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-7	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='7', raw_track='Cumbia Saramuya'	high	staged_for_review
SRC0002-B0005-REC048	MATCH_EXISTING	REC005577	El Bailador	SONG004232	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		8	48	El Bailador	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-8	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='8', raw_track='El Bailador'	high	staged_for_review
SRC0002-B0005-REC049	MATCH_EXISTING	REC005578	El Pasmao	SONG004233	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		9	49	El Pasmao	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-9	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='9', raw_track='El Pasmao'	high	staged_for_review
SRC0002-B0005-REC050	MATCH_EXISTING	REC005579	El Tamarindo	SONG004234	GRP0088		REL000007	LBL000004	normalized_title_primary_artist	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0005-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical/Seasonal	USB		GE5009		10	50	El Tamarindo	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-10	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='10', raw_track='El Tamarindo'	high	staged_for_review
